,Unnamed: 0,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
0,0,18855,1501.5,806.0,,1501.5,806.0,0,1501.5,274.0,ML,1501.5,806.0,1501.5,806.0,1501.5,806.0,,,,,,Int_detection
1,1,18856,1497.3837890625,802.1076049804688,2591.06112906526,1497.3837890625,802.1076049804688,0,1499.44189453125,275.9461975097656,Recorded: BS,1501.5,806.0,1497.3837890625,802.1076049804688,1499.44189453125,804.0538024902344,5.6651506131846405,2.8325753065923203,,,,0
2,2,18857,1496.905029296875,804.2324829101562,2693.5902288728394,1496.905029296875,804.2324829101562,0,1498.5962727864585,275.8866373697917,Recorded: BS,1497.3837890625,802.1076049804688,1496.905029296875,804.2324829101562,1498.5962727864585,804.1133626302085,2.178145341627675,0.8477166658370954,47.42806732136142,,,0
3,3,18858,1504.0,806.5,,1504.0,806.5,0,1499.4296061197915,275.719970703125,Recorded: ML [BS: Out of Range],1497.7506510416665,804.1729227701824,1504.0,806.5,1499.9472045898438,804.7100219726562,7.448506093904705,0.849836585598504,164.66117597249868,,,0
4,4,18859,1501.0,808.0,,1501.0,808.0,0,1500.635009765625,273.75583902994794,Recorded: ML [BS: Out of Range],1500.2629394531252,804.4466959635415,1501.0,808.0,1500.157763671875,805.368017578125,3.3541019662496847,2.3045197284827035,-47.152287127796775,,,0
5,5,18860,1503.0,807.5,,1503.0,807.5,0,1502.666666666667,272.6666666666667,Recorded: ML [BS: Out of Range],1501.8404134114585,808.2082926432292,1503.0,807.5,1500.6314697265625,805.723347981771,2.0615528128088303,2.30519547988606,30.266436484155882,,,0
6,6,18861,1507.5,808.5,,1507.5,808.5,0,1503.833333333333,272.0,Recorded: ML [BS: Out of Range],1504.6983235677085,808.4225056966147,1507.5,808.5,1501.6126883370534,806.1200125558037,4.609772228646444,1.343709624715908,-1.5490981792893865,,,0
7,7,18862,1532.5,809.0,,1532.5,809.0,0,1514.333333333333,271.6666666666667,Recorded: ML,1504.9999999999998,808.6666666666665,1532.5,809.0,1505.4736022949219,806.4800109863281,25.00499950009997,10.505289672879616,27.926578332504025,,,0
8,8,18863,1545.0,792.5,702.0,1545.0,792.5,0,1528.333333333333,276.6666666666667,Recorded: BS,1524.833333333333,808.6666666666667,1545.0,792.5,1509.8654242621526,804.9266764322915,20.70024154448445,14.866068747318506,21.47212702250504,,,0
9,9,18864,1513.799072265625,803.86962890625,1815.5158635186674,1513.799072265625,803.86962890625,0,1530.4330240885415,278.2101236979167,Recorded: BS,1542.333333333333,798.3333333333335,1513.799072265625,803.86962890625,1510.2587890625,804.8209716796875,33.20792605616205,2.6059472125933483,16.66532788280697,,,0
10,10,18865,1507.1409912109375,796.8109741210938,1459.0159061058655,1507.1409912109375,796.8109741210938,0,1521.9800211588545,282.27313232421875,Recorded: BS,1532.5327148437502,800.2464192708335,1507.1409912109375,796.8109741210938,1509.9753528941762,804.0927900834517,9.703331938401254,9.378768449359583,118.00918082883196,-314.21648112729616,349086.5612039335,0
11,11,18866,1501.5,806.0,,1501.5,806.0,0,1507.4800211588545,277.77313232421875,Recorded: ML [BS: Out of Range],1513.527018229167,793.663859049479,1501.5,806.0,1509.9753528941762,804.0927900834517,10.782345683805676,15.182226450688976,42.91312662924774,-259.02071047822557,428741.7687610548,0
12,12,18867,1501.5,807.5,,1501.5,807.5,0,1503.3803304036455,276.56300862630206,Recorded: ML [BS: Out of Range],1492.9800211588545,806.7268676757812,1501.5,807.5,1510.3495538884945,804.5830078125,1.5,4.274560053690344,-0.796208978710313,,,0
13,13,18868,1500.5,809.5,,1500.5,809.5,0,1501.166666666667,272.3333333333333,Recorded: ML [BS: Out of Range],1499.2806396484373,804.6471150716145,1500.5,809.5,1510.6763694069602,805.0618730024858,2.23606797749979,4.773935506933893,45.92876649380694,,,0
14,14,18869,1499.25,773.75,751.999871759006,1499.25,773.75,0,1500.416666666667,283.0833333333333,Recorded: BS,1498.9530029296875,811.8963419596353,1499.25,773.75,1510.244551225142,802.0846002752131,35.771846471771624,10.776131031126154,-148.3831038156068,,,0
15,15,18870,1501.073486328125,775.955810546875,739.2352245695656,1501.073486328125,775.955810546875,0,1500.2744954427085,293.5980631510417,Recorded: BS,1499.666666666667,786.1666666666665,1501.073486328125,775.955810546875,1510.2512318004262,799.1714921431108,2.8619403483587464,10.515690932902478,-3.216255557342096,-98.90455426205291,190497.1561414298,0
16,16,18871,1501.5,807.0,,1501.5,807.0,0,1500.6078287760415,294.431396484375,Recorded: ML [BS: Out of Range],1500.1323242187498,775.8872070312501,1501.5,807.0,1510.1148681640625,799.1260375976562,31.047119233735906,0.8975274678556205,-22.576067027421974,-98.90455426205291,190497.1561414298,0
17,17,18872,1509.0828857421875,798.5663452148438,1723.6151650513054,1509.0828857421875,798.5663452148438,0,1503.8854573567705,286.15928141276044,Recorded: BS,1500.9411621093752,784.7352701822915,1509.0828857421875,798.5663452148438,1510.2587668678977,798.222978071733,11.341370693803258,8.897793932837763,-136.58382306107586,33.49193925892464,226915.3081603871,0
18,18,18873,1508.763671875,797.8539428710938,1585.2661282315241,1508.763671875,797.8539428710938,0,1506.4488525390625,278.8599039713542,Recorded: BS,1507.1630859374998,802.1128336588542,1508.763671875,797.8539428710938,1508.100918856534,797.2097001509233,0.7806501088101455,7.736401352871251,-2.2645139661573572,-10.577587051109674,192016.7635019794,0
19,19,18874,1510.263427734375,801.9304809570312,1736.0001258747652,1510.263427734375,801.9304809570312,0,1509.3699951171875,280.54974365234375,Recorded: BS,1509.0122477213545,808.4394734700522,1510.263427734375,801.9304809570312,1504.9430486505682,798.0670166015625,4.343665549260051,3.3747047440008267,100.69852100481724,139.1171373926797,124322.71503148653,0
20,20,18875,1509.9295654296875,802.9443969726562,2247.9669087396906,1509.9295654296875,802.9443969726562,0,1509.6522216796875,279.09039306640625,Recorded: BS,1512.2911376953125,797.7604166666665,1509.9295654296875,802.9443969726562,1504.5912753018465,797.9829046075994,1.067468840403374,1.4863902466232382,-109.10335516120058,295.1937386285496,46330.55720322713,0
21,21,18876,1512.0,810.0,,1512.0,810.0,0,1510.7309977213545,275.0417073567708,Recorded: ML [BS: Out of Range],1509.9344482421875,802.3689575195312,1512.0,810.0,1505.0330033735795,799.1819069602273,7.3531104567664025,4.189941971373929,3.9744566530861585,295.1937386285496,46330.55720322713,0
22,22,18877,1542.5,791.5,575.0,1542.5,791.5,0,1521.4765218098955,278.51853434244794,Recorded: BS,1511.809773763021,809.0069783528645,1542.5,791.5,1508.7602761008523,797.8637251420455,35.67211796347394,11.294007872573351,93.00965543395745,89.24459692452463,322478.8992983584,0
23,23,18878,1538.9649658203125,790.9807739257812,584.9682575570441,1538.9649658203125,790.9807739257812,0,1531.1549886067705,282.50640869140625,Recorded: BS,1532.2220458984373,798.0046386718751,1538.9649658203125,790.9807739257812,1512.166182084517,796.3619773171165,3.5729626877015512,10.467848936686636,4.46388082563568,-3.173907066109164,371851.425624665,0
24,24,18879,1544.321533203125,795.12841796875,905.8221928125861,1544.321533203125,795.12841796875,0,1541.9288330078125,287.46360270182294,Recorded: BS,1540.8334554036455,793.5057169596353,1544.321533203125,795.12841796875,1516.1499578302555,795.0554698597301,6.774641336173077,11.859574007306268,2.314397184900709,-83.88044478095037,318671.69726000266,0
25,25,18880,1512.5,807.5,,1512.5,807.5,0,1531.9288330078125,282.13026936848956,Recorded: ML,1552.7026774088545,787.5792032877605,1512.5,807.5,1517.3545032848012,798.1236516779119,34.141851404889195,11.333333333333352,-176.63532249177604,-200.53481371213897,200897.3239511968,0
26,26,18881,1511.1923828125,795.9615478515625,2086.6153152335896,1511.1923828125,795.9615478515625,0,1522.6713053385415,280.4700113932292,Recorded: BS,1521.9288330078125,803.2030639648436,1511.1923828125,795.9615478515625,1518.2744029651988,799.9423550692471,11.612309877488947,9.405225945809786,-17.905068147496845,-71.21763261323277,351375.9583946532,0
27,27,18882,1509.19189453125,795.1781005859375,1621.4794612561673,1509.19189453125,795.1781005859375,0,1510.96142578125,280.4534505208333,Recorded: BS,1513.413777669271,801.1902465820314,1509.19189453125,795.1781005859375,1518.9736661044035,798.867636940696,2.1484280256582644,11.709891268016465,-10.08638742880457,-23.92734062211484,368658.5738425959,0
28,28,18883,1511.603271484375,800.236083984375,2216.8393588154577,1511.603271484375,800.236083984375,0,1510.6625162760415,282.874755859375,Recorded: BS,1499.2515462239585,799.5631103515624,1511.603271484375,800.236083984375,1519.202792080966,799.0194313742898,5.603386018197549,2.4396857245871746,-83.0434886913877,60.58496754908978,422449.58669651655,0
