,Unnamed: 0,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
0,0,8853,1855.5,447.0,,1855.5,447.0,0,1855.5,633.0,ML,1855.5,447.0,1855.5,447.0,1855.5,447.0,,,,,,Int_detection
1,1,8854,1799.0,435.5,,1799.0,435.5,0,1827.25,638.75,Recorded: ML [BS: Out of Range],1855.5,447.0,1799.0,435.5,1827.25,441.25,57.65847726050351,28.829238630251755,,,,0
2,2,8855,1747.0,429.5,,1747.0,429.5,0,1800.5,642.6666666666666,Recorded: ML [BS: Out of Range],1799.0,435.5,1747.0,429.5,1800.5,437.33333333333326,52.3450093132096,27.035213662513886,3.1749028683748404,,,0
3,3,8856,1716.5,418.0,,1716.5,418.0,0,1754.166666666667,652.3333333333334,Recorded: ML [BS: Out of Range],1773.75,433.4166666666666,1716.5,418.0,1779.5,432.5,32.596012026013234,47.33098585728165,-3.454836048378991,,,0
4,4,8857,1677.67431640625,407.07452392578125,1519.3139381447106,1677.67431640625,407.07452392578125,0,1713.724772135417,661.8084920247396,Recorded: BS,1707.8333333333335,418.00000000000006,1677.67431640625,407.07452392578125,1759.13486328125,427.4149047851562,40.33360551661994,41.53703727402907,-1.4012821313177244,,,0
5,5,8858,1653.6055908203125,395.5593566894531,2523.224962262044,1653.6055908203125,395.5593566894531,0,1682.5933024088545,673.1220397949219,Recorded: BS,1673.282877604167,408.71634928385424,1653.6055908203125,395.5593566894531,1741.5466512044268,422.1056467692058,26.681503477348627,33.12347763270145,-6.785718202351833,,,0
6,6,8859,1629.2384033203125,379.6112060546875,2531.2891991333167,1629.2384033203125,379.6112060546875,0,1653.506103515625,685.9183044433594,Recorded: BS,1651.4618326822915,395.56441243489576,1629.2384033203125,379.6112060546875,1725.5026157924108,416.0350123814174,29.122213777962198,31.77750034862939,-3.7742752108423927,,,0
7,7,8860,1603.7501220703125,366.2499694824219,1644.99969941545,1603.7501220703125,366.2499694824219,0,1628.8647054036455,699.5264892578125,Recorded: BS,1624.4189046223955,381.2854309082031,1603.7501220703125,366.2499694824219,1710.2835540771484,409.81188201904297,28.7780319657052,28.14926632893614,-5.1636024521156925,,,0
8,8,8861,1577.956787109375,356.5770263671875,1867.0090820519547,1577.956787109375,356.5770263671875,0,1603.6484375,712.5205993652344,Recorded: BS,1604.2233072916665,366.8653259277344,1577.956787109375,356.5770263671875,1695.5805799696182,403.89689805772565,27.54744919076321,28.367359138140213,1.6472749232671644,-18.283497503210736,185197.40102917046,0
9,9,8862,1558.0364990234375,348.649658203125,2309.6053044117725,1558.0364990234375,348.649658203125,0,1579.9144694010415,722.8411153157552,Recorded: BS,1578.4321695963545,354.48529052734375,1558.0364990234375,348.649658203125,1681.826171875,398.37217407226564,21.439707167667546,25.880770684184323,3.76094481106267,31.329134028204933,163903.32999781088,0
