,Unnamed: 0,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
0,0,8784,1255.0,888.5,,1255.0,888.5,0,1255.0,191.5,ML,1255.0,888.5,1255.0,888.5,1255.0,888.5,,,,,,Int_detection
1,1,8785,1287.63720703125,891.2767333984375,1234.0989632059066,1287.63720703125,891.2767333984375,0,1271.318603515625,190.11163330078125,Recorded: BS,1255.0,888.5,1287.63720703125,891.2767333984375,1271.318603515625,889.8883666992188,32.755114580270856,16.37755729013543,,,,0
2,2,8786,1286.886962890625,890.2848510742188,1318.5045122016454,1286.886962890625,890.2848510742188,0,1276.508056640625,189.9794718424479,Recorded: BS,1287.63720703125,891.2767333984375,1286.886962890625,890.2848510742188,1276.508056640625,890.0205281575522,1.2436626615122504,5.191135751224491,3.4040890942932465,,,0
3,3,8787,1287.11328125,889.896240234375,1393.6321863478515,1287.11328125,889.896240234375,0,1287.2124837239585,189.5140584309896,Recorded: BS,1281.697509765625,890.1526896158855,1287.11328125,889.896240234375,1279.1593627929688,889.9894561767578,0.44970922231399296,10.714540066002305,-1.0307172711552388,,,0
4,4,8788,1283.1876220703125,886.9044799804688,1080.5731818815548,1283.1876220703125,886.9044799804688,0,1285.7292887369792,190.97147623697916,Recorded: BS,1297.9169108072915,890.9513549804686,1283.1876220703125,886.9044799804688,1279.9650146484375,889.3724609375,4.935729876311903,2.079407134405331,137.99180926816456,,,0
5,5,8789,1282.59326171875,886.9172973632812,1088.0000237688,1282.59326171875,886.9172973632812,0,1284.2980550130208,192.093994140625,Recorded: BS,1284.2460937500002,887.5711059570314,1282.59326171875,886.9172973632812,1280.403055826823,888.9632670084634,0.5944985389482978,1.8189217730846838,6.390640509084677,-53.012920919430286,9753.265760861197,0
6,6,8790,1283.1553955078125,887.1824340820312,1102.7026410754916,1283.1553955078125,887.1824340820312,0,1282.978759765625,192.99859619140625,Recorded: BS,1282.8668212890625,886.783487955729,1283.1553955078125,887.1824340820312,1280.7962472098213,888.7088623046875,0.6215238341650945,1.5996389655414986,3.6698326953862783,-47.47297372619733,8247.075414232486,0
7,7,8791,1282.86083984375,884.0511474609375,1051.0244708473329,1282.86083984375,884.0511474609375,0,1282.8698323567708,193.94970703125,Recorded: BS,1281.6594645182292,886.0968017578125,1282.86083984375,884.0511474609375,1281.0543212890625,888.1266479492188,3.145110322814132,0.9573280577043497,-49.02929034236008,-45.944977925252964,7084.486924745869,0
8,8,8792,1284.212158203125,883.2903442382812,1173.5123003215995,1284.212158203125,883.2903442382812,0,1283.4094645182292,195.15869140625,Recorded: BS,1282.7609049479165,885.0991821289062,1284.212158203125,883.2903442382812,1281.4051920572915,887.5892808702257,1.5507684714321726,1.3239509389227748,-30.587094412584438,-31.272245724899374,8459.46129649718,0
9,9,8793,1283.2799072265625,886.2870483398438,1240.8628513934382,1283.2799072265625,886.2870483398438,0,1283.4509684244792,195.4571533203125,Recorded: BS,1283.9490966796875,883.63232421875,1283.2799072265625,886.2870483398438,1281.5926635742187,887.4590576171875,3.1383638023057885,0.30133384871245367,16.13693230618074,-17.85011757828517,10321.909303306229,0
