,Unnamed: 0,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
32,32,5118,961.9788818359376,1050.9239501953123,1310.695808926117,961.9788818359376,1050.9239501953123,0,960.7892252604165,27.052408854166668,Recorded: BS,956.7337036132812,1054.8659261067708,961.9788818359376,1050.9239501953123,954.5393399325284,1056.5985995205963,7.234545025207548,3.3391987456620855,147.70972538408427,28.99177635938572,167166.69504587527,0
33,33,5119,962.1492919921876,1055.165771484375,1442.3865776840246,962.1492919921876,1055.165771484375,0,960.3936157226562,25.896036783854242,Recorded: BS,963.991678873698,1052.0017903645833,962.1492919921876,1055.165771484375,955.8001487038352,1055.605868252841,4.2452429223422525,1.2221715392552452,-125.34025059069685,7.9135451098902205,163304.12514364906,0
34,34,5120,957.5303955078124,1050.1966552734377,1998.9908254512848,957.5303955078124,1050.1966552734377,0,960.5528564453124,27.904541015625,Recorded: BS,959.998006184896,1055.2603352864585,957.5303955078124,1050.1966552734377,956.539267800071,1054.7419211647727,6.784270089786638,2.014806903103394,-165.64664542496985,20.581945764295885,175954.00360821848,0
35,35,5121,961.1027221679688,1051.5467529296877,1735.8941565999703,961.1027221679688,1051.5467529296877,0,960.2608032226562,27.696940104166515,Recorded: BS,960.7120971679688,1050.0869547526042,961.1027221679688,1051.5467529296877,957.2279163707386,1054.0825417258523,3.8189372144976215,0.35832000125897023,129.93956320206624,19.52954283898628,175713.30828573392,0
36,36,5122,961.3196411132812,1051.3626708984377,1708.468349857227,961.3196411132812,1051.3626708984377,0,959.9842529296876,28.96464029947894,Recorded: BS,959.96875,1052.5106608072915,961.3196411132812,1051.3626708984377,958.2255914861506,1053.4846746271307,0.284499601167758,1.2975144892201398,-113.10011032191983,-3.5354908273334127,157527.37417782965,0
37,37,5123,961.5,1050.5,1517.0,961.5,1050.5,0,961.3074544270835,28.863525390624847,Recorded: BS,959.7077026367188,1049.7676595052085,961.5,1050.5,958.5866477272727,1052.789140181108,0.8813231002472307,1.3270593157441182,-106.67621110050136,42.01810955923648,73839.41520715826,0
38,38,5124,960.8970947265624,1050.8594970703123,1470.8186473334354,960.8970947265624,1050.8594970703123,0,961.2389119466147,29.092610677083332,Recorded: BS,962.6306559244792,1051.2375895182292,960.8970947265624,1050.8594970703123,959.8954745205966,1052.3218217329545,0.7019493659104032,0.2391195100793222,111.0270913822711,12.154136743495288,72711.45753026372,0
39,39,5125,965.32177734375,1054.48876953125,1514.2118441713392,965.32177734375,1054.48876953125,0,962.5729573567708,28.050577799479242,Recorded: BS,961.170369466146,1050.6783040364585,965.32177734375,1054.48876953125,960.4145563299006,1052.4294766512785,5.722712194279961,1.6927816381229477,-144.65088244739576,16.05899782407661,70595.8344727499,0
40,40,5126,965.3530883789062,1054.5882568359377,1526.1174349478094,965.3530883789062,1054.5882568359377,0,963.8573201497397,26.687825520833332,Recorded: BS,963.9070027669272,1052.9914550781248,965.3530883789062,1054.5882568359377,961.5946988192472,1052.5046497691762,0.10429815298719043,1.8726135631565026,-8.702552265220486,-20.872598801115355,39821.2710541904,0
41,41,5127,961.2060546875,1051.8236083984377,1449.999913721811,961.2060546875,1051.8236083984377,0,963.9603068033853,26.366455078124847,Recorded: BS,965.1416829427085,1054.6749267578127,961.2060546875,1051.8236083984377,961.4010564630679,1052.516190962358,4.984091634453538,0.33746883156189694,-25.535163834276666,-9.519617212417057,33879.42854828904,0
42,42,5128,966.99462890625,1052.294921875,1742.0088477423417,966.99462890625,1052.294921875,0,964.5179239908853,27.097737630208183,Recorded: BS,964.0632934570312,1053.9549153645833,966.99462890625,1052.294921875,962.3048706054688,1052.1591685901988,5.807730010870564,0.9196255209469378,124.90515208818805,-17.1161844216151,26803.89562120577,0
43,43,5129,967.5033569335938,1052.5640869140623,1683.9382031910645,967.5033569335938,1052.5640869140623,0,965.2346801757812,27.7724609375,Recorded: BS,965.0755411783853,1052.1709798177085,967.5033569335938,1052.5640869140623,962.8070956143466,1052.308271928267,0.5755467175291511,0.984373389517136,-9.404000209063243,-24.328893583885595,21463.013769797788,0
44,44,5130,966.5,1053.0,1386.0,966.5,1053.0,0,966.9993286132812,27.38033040364591,Recorded: BS,965.9514363606772,1051.5528157552085,966.5,1053.0,963.2026145241476,1052.1113836115055,1.093958570825334,1.8076920267434617,-55.79816177504025,-13.613726105512512,13979.452407516204,0
45,45,5131,965.5921020507812,1054.2855224609377,1716.6067474221345,965.5921020507812,1054.2855224609377,0,966.5318196614585,26.716796875,Recorded: BS,968.7639770507812,1053.0118001302085,965.5921020507812,1054.2855224609377,963.9354969371448,1052.4830988103693,1.5738000774464391,0.8116904358631519,-112.63916862762403,5.024950587026272,14706.979097186591,0
46,46,5132,962.833984375,1052.7596435546877,1500.2723386297293,962.833984375,1052.7596435546877,0,964.9753621419272,26.651611328124847,Recorded: BS,966.0643107096356,1053.9467366536458,962.833984375,1052.7596435546877,964.0928844105114,1052.5933615944602,3.1520659177745096,1.5578219300121514,-52.434256845880206,10.268968279891276,12243.873168192364,0
47,47,5133,964.3526611328124,1051.881591796875,1400.412664465548,964.3526611328124,1051.881591796875,0,964.2595825195312,27.024414062499847,Recorded: BS,963.418904622396,1053.41357421875,964.3526611328124,1051.881591796875,964.368613503196,1052.640536221591,1.7542388617624192,0.8070454427074201,-29.910242479310163,-0.17487398755963313,15122.67005478485,0
48,48,5134,963.5125732421876,1051.7967529296877,1400.7884184514405,963.5125732421876,1051.7967529296877,0,963.56640625,27.854003906249847,Recorded: BS,963.5438028971353,1052.602783203125,963.5125732421876,1051.7967529296877,964.5515747070312,1052.7584228515623,0.8443608809984154,1.0810701408763492,-22.606993031308267,-12.263797602830426,15278.989955977324,0
49,49,5135,962.7059326171876,1051.676513671875,1387.6466850457944,962.7059326171876,1051.676513671875,0,963.5237223307292,28.215047200520758,Recorded: BS,962.8732299804688,1051.31640625,962.7059326171876,1051.676513671875,964.7160145152699,1052.8326970880682,0.8155529271725358,0.3635576670932738,-33.13852121603634,-21.32781199185796,14659.933484778074,0
50,50,5136,966.8072509765624,1053.3292236328123,1435.7505868598819,966.8072509765624,1053.3292236328123,0,964.3419189453124,27.732503255208332,Recorded: BS,963.4810384114585,1051.4239095052085,966.8072509765624,1053.3292236328123,964.8510575727983,1052.7272838245738,4.4217940363531705,0.9498917618723718,-127.27305718142455,-25.44014799834589,13686.418658036968,0
51,51,5137,966.7794799804688,1052.6484375,1351.724448976107,966.7794799804688,1052.6484375,0,965.4308878580728,27.448608398437575,Recorded: BS,965.160115559896,1052.7500406901042,966.7794799804688,1052.6484375,964.9807295365767,1052.550936612216,0.6813523221167137,1.1253664215087504,15.918817580809574,-38.11487357007081,9095.957388128994,0
52,52,5138,966.7674560546876,1052.675537109375,1340.0373950710054,966.7674560546876,1052.675537109375,0,966.7847290039062,27.115600585937575,Recorded: BS,966.5198567708333,1052.8352864583333,966.7674560546876,1052.675537109375,965.4863114790483,1052.6283846768463,0.029647320611997912,1.3941951267085102,0.792951216177234,-30.76859478681793,8398.323291028346,0
53,53,5139,967.854736328125,1052.341552734375,1387.532082652353,967.854736328125,1052.341552734375,0,967.1338907877603,27.44482421875,Recorded: BS,968.1385701497397,1053.2174072265623,967.854736328125,1052.341552734375,965.5645030628552,1052.6326238458807,1.1374198678370555,0.4798980638701605,57.13538620134928,-19.830691739863482,7614.885210977179,0
54,54,5140,966.91650390625,1051.8370361328123,1280.2392778352805,966.91650390625,1051.8370361328123,0,967.1795654296876,27.71529134114591,Recorded: BS,967.4830525716144,1052.2259521484377,966.91650390625,1051.8370361328123,965.511152787642,1052.5665283203123,1.0652779349585733,0.2742966226775602,37.09818760060223,-31.01486891944201,4875.089678800713,0
55,55,5141,966.7345581054688,1052.186279296875,1303.1452224949608,966.7345581054688,1052.186279296875,0,967.1685994466147,27.87837727864591,Recorded: BS,967.2252400716147,1052.0142415364585,966.7345581054688,1052.186279296875,965.5324762517756,1052.4925537109377,0.3937957110816681,0.16345420090963883,13.43209224553825,-17.627232960171913,1114.3129597612226,0
56,56,5142,965.924560546875,1052.8568115234377,1334.6492682906976,965.924560546875,1052.8568115234377,0,966.5252075195312,27.706624348958332,Recorded: BS,967.1576334635415,1051.9585367838542,965.924560546875,1052.8568115234377,965.5626997514205,1052.3626708984377,1.0515272282669144,0.6659220980658823,101.0997194093761,-11.93183357484406,946.7784176416768,0
57,57,5143,967.5,1052.0,1320.0,967.5,1052.0,0,966.719706217448,27.652303059895758,Recorded: BS,965.881815592448,1052.4651285807292,967.5,1052.0,965.9868829900568,1052.293612393466,1.7933587084457163,0.20194193704312144,149.44902516276116,-11.685244430390158,962.1063981643233,0
58,58,5144,967.0,1051.5,1248.0,967.0,1051.5,0,966.8081868489585,27.881062825520758,Recorded: BS,966.9142049153644,1052.4020182291667,967.0,1051.5,966.2275501598011,1052.2589222301137,0.7071067811865476,0.24527505482886042,84.45877199809215,-14.366178784264186,1061.7745534265284,0
59,59,5145,966.3711547851562,1052.3350830078123,1268.3092218004167,966.3711547851562,1052.3350830078123,0,966.957051595052,28.054972330729242,Recorded: BS,966.8966674804688,1051.8901774088542,966.3711547851562,1052.3350830078123,966.487421209162,1052.307861328125,1.0453754991241444,0.22892188325135934,-19.417509082915267,-14.963472134231775,1034.8588392374613,0
60,60,5146,964.5,1052.0,1240.0,964.5,1052.0,0,965.957051595052,28.054972330729242,Recorded: BS,967.105916341146,1051.7711181640623,964.5,1052.0,966.6505182439633,1052.3372691761363,1.900921053631056,1.0,130.5631850977755,-12.451463361520956,791.6580807024028,0
61,61,5147,964.0,1052.0,1280.0,964.0,1052.0,0,964.957051595052,27.888305664062575,Recorded: BS,964.957051595052,1051.9450276692708,964.0,1052.0,966.3953136097301,1052.2164306640623,0.5,1.0137937550497034,9.462322208025684,-10.986644546396477,901.5473957998404,0
62,62,5148,965.0903930664062,1052.196533203125,1338.5860589869847,965.0903930664062,1052.196533203125,0,964.5301310221353,27.934488932291668,Recorded: BS,963.957051595052,1052.2783610026042,965.0903930664062,1052.196533203125,966.2417602539062,1052.1753484552555,1.10796314884449,0.42941130614351547,-15.636436220111094,-6.235972180490477,1565.1777662859934,0
63,63,5149,964.0,1052.0,1280.0,964.0,1052.0,0,964.3634643554688,27.934488932291668,Recorded: BS,964.1032104492186,1052.019327799479,964.0,1052.0,965.9901733398438,1052.113935990767,1.10796314884449,0.16666666666651508,6.17411401208541,-1.4969985740996006,1026.6837992781202,0
64,64,5150,962.0,1052.0,1360.0,962.0,1052.0,0,963.696797688802,27.934488932291668,Recorded: BS,964.196797688802,1052.0655110677085,962.0,1052.0,965.4579245827417,1052.0828857421877,2.0,0.6666666666667425,0.0,1.7561769251210448,1447.8625746125556,0
65,65,5151,961.3319702148438,1051.69677734375,1403.9257651985536,961.3319702148438,1051.69677734375,0,962.4439900716147,28.10107421875,Recorded: BS,963.0301310221356,1052.0655110677085,961.3319702148438,1051.69677734375,964.9502397017044,1052.0701349431818,0.7336264533938313,1.2638344762455471,-7.574164178109974,7.965569598366069,1982.3887458557638,0
66,66,5152,964.992431640625,1053.2249755859377,1547.0159512585085,964.992431640625,1053.2249755859377,0,962.7748006184897,27.692749023437425,Recorded: BS,961.1911824544272,1051.7323404947915,964.992431640625,1053.2249755859377,964.7918645685367,1052.1645618785512,3.9666569951355086,0.5255141130843098,136.58732483669124,22.858568895159717,3413.693613530193,0
67,67,5153,963.2839965820312,1051.765869140625,1485.5959069864475,963.2839965820312,1051.765869140625,0,963.2027994791665,27.77079264322909,Recorded: BS,963.1056111653647,1052.715576171875,963.2839965820312,1051.765869140625,964.5518132990056,1052.0653852982955,2.2467180437662204,0.4350561243458224,61.320923361351966,30.85062446115428,2056.1023261618093,0
68,68,5154,965.4862670898438,1052.869873046875,1607.1920459329267,965.4862670898438,1052.869873046875,0,964.5875651041665,27.379760742187425,Recorded: BS,963.6307983398436,1052.151163736979,965.4862670898438,1052.869873046875,964.3687466708096,1052.1444646661932,2.4634975166612176,1.4389168787021365,-26.102770793083153,38.66797358196956,2205.7142083848785,0
69,69,5155,965.5443725585938,1052.5758056640623,1609.0189271416748,965.5443725585938,1052.5758056640623,0,964.7715454101562,27.59615071614591,Recorded: BS,965.9723307291665,1053.0112711588542,965.5443725585938,1052.5758056640623,964.2364169034092,1052.242265181108,0.2997530168869876,0.2840305860674696,65.39664524740631,43.585075907739096,1633.281655068634,0
70,70,5156,965.1923828125,1052.5384521484377,1622.92303968966,965.1923828125,1052.5384521484377,0,965.407674153646,27.338623046875,Recorded: BS,964.955525716146,1052.187459309896,965.1923828125,1052.5384521484377,964.1292558149858,1052.2607532848012,0.3539661939856541,0.6862800293859179,-71.66782169456877,43.24348830893158,1662.1501245958705,0
71,71,5157,961.85205078125,1051.06396484375,1457.248050904891,961.85205078125,1051.06396484375,0,964.196268717448,27.940592447916668,Recorded: BS,966.0438028971356,1052.9189046223958,961.85205078125,1051.06396484375,963.8885331587358,1052.1756591796877,3.651291674281768,1.352726983038526,175.61624570595734,31.890258416534625,5379.130908080317,0
72,72,5158,964.8030395507812,1052.7247314453123,1651.126021195727,964.8030395507812,1052.7247314453123,0,963.9491577148438,27.890950520833332,Recorded: BS,962.98486328125,1051.4574381510415,964.8030395507812,1052.7247314453123,963.9615367542614,1052.241543856534,3.3862191929591647,0.2520479488760445,37.782528480379256,32.8694665827109,5360.940360086466,0
73,73,5159,960.6535034179688,1053.342041015625,1757.4456589992187,960.6535034179688,1053.342041015625,0,962.4361979166665,27.623087565104242,Recorded: BS,963.7020467122397,1052.1586914062502,960.6535034179688,1053.342041015625,963.558183149858,1052.3456809303977,4.1952021671328215,1.536488826497747,-1.3189806149688708,31.953827275899826,5129.289875675338,0
74,74,5160,962.1290283203124,1053.6065673828123,1714.8033742356783,962.1290283203124,1053.6065673828123,0,962.5285237630208,26.775553385416817,Recorded: BS,960.9232381184897,1052.6447753906248,962.1290283203124,1053.6065673828123,963.3880948153408,1052.4917325106537,1.499049010664411,0.8525480911030557,86.17705134896522,28.25835838805677,4801.594039891352,0
75,75,5161,966.0651245117188,1050.7364501953123,1751.8641558204545,966.0651245117188,1050.7364501953123,0,962.94921875,27.438313802083485,Recorded: BS,962.6208496093753,1054.0719807942708,966.0651245117188,1050.7364501953123,963.7576515891336,1052.376864346591,4.871388497952683,0.785006778295347,141.3771985789447,25.212124063702944,4396.545813861669,0
76,76,5162,967.2001342773438,1050.5999755859377,1840.000125681865,967.2001342773438,1050.5999755859377,0,965.1314290364585,28.352335611979242,Recorded: BS,963.3699137369792,1051.8989257812502,967.2001342773438,1050.5999755859377,964.2911210493608,1052.2771550958807,1.1431852374257534,2.3658988996342045,-34.86773980840545,32.295216976733265,4460.210949408524,0
77,77,5163,969.1600952148438,1050.6199951171877,1956.240091857908,969.1600952148438,1050.6199951171877,0,967.475118001302,29.347859700520758,Recorded: BS,967.3136393229167,1050.7336425781248,969.1600952148438,1050.6199951171877,964.669999556108,1052.0403386896307,1.9600631770831645,2.5463593962352835,0.28779192488544997,38.0726787367029,5592.753867911254,0
78,78,5164,970.8255004882812,1050.6014404296877,1965.4448569926756,970.8255004882812,1050.6014404296877,0,969.0619099934897,29.39286295572894,Recorded: BS,969.818806966146,1049.6566162109377,970.8255004882812,1050.6014404296877,965.3555908203124,1051.934481534091,1.6655086313861172,1.587430036080466,-21.389693330730456,46.75384985958942,4649.095612053259,0
79,79,5165,971.2684936523438,1050.750732421875,2020.142411369597,971.2684936523438,1050.750732421875,0,970.4180297851562,29.342610677083183,Recorded: BS,970.6487019856772,1050.5621337890623,971.2684936523438,1050.750732421875,965.8812477805398,1051.7418323863637,0.4674730391556476,1.3570505446956362,-3.7467164046427173,54.19785771319725,3499.0124888981572,0
80,80,5166,972.3360595703124,1050.7628173828123,1956.1298219331657,972.3360595703124,1050.7628173828123,0,971.4766845703124,29.295003255208332,Recorded: BS,971.7741495768228,1050.7076416015627,972.3360595703124,1050.7628173828123,966.4986738725142,1051.5770152698863,1.0676343173059402,1.059724691017226,-0.45266375896590155,54.09389565555718,3534.73549186214,0
81,81,5167,967.9279174804688,1049.3702392578123,1832.0944135091995,967.9279174804688,1049.3702392578123,0,970.5108235677085,29.705403645833485,Recorded: BS,972.5353393554688,1050.7526041666667,967.9279174804688,1049.3702392578123,966.7473588423295,1051.2889959161932,4.622876866030562,1.0494360185243747,159.55389823238295,32.14049652558295,5575.023754091506,0
82,82,5168,982.0989990234376,1049.02490234375,1898.7236595054856,982.0989990234376,1049.02490234375,0,974.1209920247397,30.280680338541817,Recorded: BS,969.5449625651042,1049.8841959635415,982.0989990234376,1049.02490234375,968.5879905007102,1051.1036265980113,14.17528869835404,3.6557160121263297,-147.9251530508694,22.203025649894318,5970.514770198306,0
83,83,5169,976.1001586914062,1041.3001708984377,1444.1999533130438,976.1001586914062,1041.3001708984377,0,975.3756917317708,33.434895833333336,Recorded: BS,977.7311604817708,1049.1440429687498,976.1001586914062,1041.3001708984377,969.615001331676,1050.065030184659,9.780468354399217,3.3946055356118534,59.254173715349054,-8.439855022843165,25287.834918596905,0
84,84,5170,974.0216674804688,1049.1651611328123,2293.7034759271482,974.0216674804688,1049.1651611328123,0,977.4069417317708,33.503255208333336,Recorded: BS,976.630391438802,1043.4108886718752,974.0216674804688,1049.1651611328123,970.8302889737216,1049.6853138316762,8.134998285233904,2.0323999524331797,-66.38058191129687,8.207918743815274,41221.396584535614,0
85,85,5171,975.8435668945312,1045.35400390625,2714.703459140306,975.8435668945312,1045.35400390625,0,975.321797688802,34.726888020833336,Recorded: BS,979.4381917317708,1046.4283854166667,975.8435668945312,1045.35400390625,972.0770652077417,1048.9350807883523,4.224243941883666,2.4176647699287686,147.6666567144432,43.27307580118902,82036.06981788784,0
86,86,5172,978.5125732421876,1049.6854248046877,2333.38500694008,978.5125732421876,1049.6854248046877,0,976.125935872396,31.931803385416668,Recorded: BS,973.2366536458335,1044.0494791666667,978.5125732421876,1049.6854248046877,973.208651455966,1048.8395330255682,5.087710868676647,2.908459444010892,136.4562293090165,51.74399644664629,82291.84255807438,0
