,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
0,22753,1691.5,930.5,,1691.5,930.5,0,1691.5,930.5,ML,1691.5,930.5,1691.5,930.5,1691.5,930.5,,,,,,Int_detection
1,22754,1689.5,931.0000610351562,275.50010343930626,1689.5,931.0000610351562,0,1690.5,930.7500305175781,Recorded: BS,1691.5,930.5,1689.5,931.0000610351562,1690.5,930.7500305175781,2.0615676168589623,1.0307838084294811,,,,0
2,22755,1688.1326904296875,930.4912109375,236.74338909914513,1688.1326904296875,930.4912109375,0,1689.7108968098958,930.6637573242188,Recorded: BS,1689.5,931.0000610351562,1688.1326904296875,930.4912109375,1689.7108968098958,930.6637573242188,1.4589255919864208,0.7938053341500776,20.277294493617745,,,0
3,22756,1688.761962890625,931.5447998046875,160.75863193464465,1688.761962890625,931.5447998046875,0,1688.7982177734375,931.0120239257812,Recorded: BS,1688.9217936197915,930.5774841308594,1688.761962890625,931.5447998046875,1689.4736633300781,930.8840179443359,1.2272054967102197,0.3237197317445927,-49.11472784241202,,,0
4,22757,1693.968505859375,933.5050048828125,344.5436994177762,1693.968505859375,933.5050048828125,0,1690.2877197265625,931.8470052083334,Recorded: BS,1687.8855387369792,931.3602905273438,1693.968505859375,933.5050048828125,1690.3726318359375,931.4082153320312,5.563316783515666,1.040637917718501,-106.87779515531486,,,0
5,22758,1698.6944580078125,934.0911254882812,433.0831466711679,1698.6944580078125,934.0911254882812,0,1693.8083089192708,933.0469767252604,Recorded: BS,1691.7772216796875,932.6819864908855,1698.6944580078125,934.0911254882812,1691.7596028645833,931.8553670247396,4.762159286865159,1.4572691139919214,-12.377851598459644,42.29663967823544,5061.502086064362,0
6,22759,1700.250244140625,934.2501220703125,362.9999375045845,1700.250244140625,934.2501220703125,0,1697.6377360026042,933.9487508138021,Recorded: BS,1697.328898111979,934.2469482421874,1700.250244140625,934.2501220703125,1692.9725516183037,932.1974748883929,1.563889511490276,1.2602707921416343,-2.1181147124701867,34.580100300731175,4449.4822160269805,0
7,22760,1700.4998779296875,933.5,355.0000144690712,1700.4998779296875,933.5,0,1699.8148600260417,933.9470825195312,Recorded: BS,1701.4671630859377,934.8505249023439,1700.4998779296875,933.5,1693.9134674072266,932.3602905273438,0.7905695092853076,0.9548986617078109,-5.9336948100497775,27.262048022739172,4170.86782707452,0
8,22761,1699.979736328125,929.85986328125,366.5600124580669,1699.979736328125,929.85986328125,0,1700.2432861328125,932.5366617838541,Recorded: BS,1701.9919840494792,933.9454142252604,1699.979736328125,929.85986328125,1694.5874972873264,932.0824652777778,3.677110634298079,0.7290426246549561,-32.21796097297422,22.904355404097206,3848.898940755156,0
9,22762,1703.595947265625,925.0890502929688,417.69862754317,1703.595947265625,925.0890502929688,0,1701.3585205078125,929.4829711914062,Recorded: BS,1700.6717122395833,931.126241048177,1703.595947265625,925.0890502929688,1695.4883422851562,931.3831237792969,5.986454552875825,1.140438618081944,-15.422066123001557,22.753049494131357,3421.599623668436,0
10,22763,1704.0,925.5,374.0,1704.0,925.5,0,1702.5252278645833,926.8163045247396,Recorded: BS,1702.4737548828125,926.4292805989584,1704.0,925.5,1696.262129350142,930.8482943448154,0.576314388042659,0.9406322054485736,3.171188193475363,19.051384101568676,3380.8908482285115,0
11,22764,1713.0,921.5,136.0,1713.0,921.5,0,1706.8653157552083,924.0296834309896,Recorded: BS,1703.691935221354,924.149637858073,1713.0,921.5,1698.2166748046875,930.0301125266335,9.848857801796104,2.118884003783088,11.937205304344394,4.510329633438386,9554.430885184422,0
12,22765,1712.6002197265625,917.3001708984375,83.99999564267273,1712.6002197265625,917.3001708984375,0,1709.8667399088542,921.4333902994791,Recorded: BS,1711.2054036458333,921.2430623372396,1712.6002197265625,917.3001708984375,1700.3166947798295,928.78466796875,4.218813666110538,2.441560165704924,-7.956207273646205,-13.759959320019833,12764.834068121705,0
13,22766,,,,1712.6002197265625,917.3001708984375,1,1712.7334798177083,918.7001139322916,Non,1712.8681640625002,918.8370971679686,,,1702.541015625,927.5854825106534,,,,,,
14,22767,,,,1712.6002197265625,917.3001708984375,2,1712.6002197265625,917.3001708984375,Non,1712.8681640625002,918.8370971679686,,,1704.7081298828125,926.2905162464489,,,,,,
15,22768,1722.36474609375,907.7412109375,92.61177994072204,1722.36474609375,907.7412109375,0,1715.8550618489583,914.1138509114584,Recorded: BS,1712.8681640625002,918.8370971679686,1722.36474609375,907.7412109375,1707.2896062677557,923.9483531605114,,3.4856488990068852,-11.356763465026699,-47.41780788090958,5913.533651662157,0
16,22769,1726.2200927734375,907.4600830078125,114.83999935150132,1726.2200927734375,907.4600830078125,0,1720.39501953125,910.8338216145834,Recorded: BS,1719.109903971354,910.9275309244792,1726.2200927734375,907.4600830078125,1709.7919367009943,921.5273492986506,3.8655828711111355,3.4817979976236884,-1.8363093672536943,-51.070918620371536,5214.489375461169,0
17,22770,1732.250244140625,909.2501831054688,181.9999745514433,1732.250244140625,909.2501831054688,0,1726.9450276692708,908.1504923502604,Recorded: BS,1724.9349772135417,907.5537923177084,1732.250244140625,909.2501831054688,1712.7010276100852,919.2546275745739,6.290245135988119,3.6916221302357353,6.054975641917474,-44.075929414760374,7120.332940988178,0
18,22771,1737.0001220703125,909.0,195.99996968897176,1737.0001220703125,909.0,0,1731.823486328125,908.5700887044271,Recorded: BS,1733.4950358072915,905.4671630859374,1737.0001220703125,909.0,1716.0192316228693,917.0273548473011,4.756462123595057,3.9964010899944564,4.128031209442621,-30.556654165114495,9391.044034750319,0
19,22772,1740.6199951171875,911.1600341796875,172.00000762939453,1740.6199951171875,911.1600341796875,0,1736.6234537760417,909.8034057617188,Recorded: BS,1736.7019449869792,908.9896850585939,1740.6199951171875,911.1600341796875,1719.7138006036932,915.3273703835227,4.2153562759167045,4.066913710807577,9.162024619341864,-9.497285023955804,7028.2616234994875,0
20,22773,1744.4002685546875,912.7999877929688,179.99999931464845,1744.4002685546875,912.7999877929688,0,1740.6734619140625,910.9866739908854,Recorded: BS,1741.4234212239585,911.0367228190104,1744.4002685546875,912.7999877929688,1723.4232843572443,914.2101828835227,4.12066925583482,3.8740647423623624,7.947851105566689,13.396721423581422,730.1881703089639,0
21,22774,1751.465576171875,915.913818359375,99.00000515064676,1751.465576171875,915.913818359375,0,1745.4952799479167,913.2912801106771,Recorded: BS,1744.7234700520833,912.169942220052,1751.465576171875,915.913818359375,1727.7383367365057,913.3387118252841,7.721043486587391,4.40217433106843,5.342846186040615,8.659775992817355,1508.748280207797,0
22,22775,1755.6002197265625,921.2000732421875,110.39999181173516,1755.6002197265625,921.2000732421875,0,1750.4886881510417,916.6379597981771,Recorded: BS,1750.317097981771,915.5958862304689,1755.6002197265625,921.2000732421875,1731.611083984375,913.311445756392,6.711167410397231,3.872843230030326,11.014527308458709,0.182352670510198,1608.537560399235,0
