,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
0,29944,1353.5,720.5,,1353.5,720.5,0,1353.5,720.5,ML,1353.5,720.5,1353.5,720.5,1353.5,720.5,,,,,,Int_detection
1,29945,1352.552001953125,715.9072265625,579.1129970666407,1352.552001953125,715.9072265625,0,1353.0260009765625,718.20361328125,Recorded: BS,1353.5,720.5,1352.552001953125,715.9072265625,1353.0260009765625,718.20361328125,4.689591468889842,2.344795734444921,,,,0
2,29946,1352.58447265625,711.7548217773438,445.49563677437254,1352.58447265625,711.7548217773438,0,1352.8788248697917,716.0540161132812,Recorded: BS,1352.552001953125,715.9072265625,1352.58447265625,711.7548217773438,1352.8788248697917,716.0540161132812,4.152531739354915,2.1546296180419193,7.745929711166901,,,0
3,29947,1351.5867919921875,706.97021484375,432.7719738455198,1351.5867919921875,706.97021484375,0,1352.2410888671875,711.5440877278646,Recorded: BS,1352.731648763021,713.9044189453125,1351.5867919921875,706.97021484375,1352.5558166503906,713.7830657958984,4.887517797045611,2.2938068039444337,-4.17840829587715,,,0
4,29948,1347.5,705.5,315.0,1347.5,705.5,0,1350.5570882161458,708.0750122070312,Recorded: BS,1351.6033528645833,707.034159342448,1347.5,705.5,1351.5446533203126,712.1264526367188,4.343201638675174,1.940829317395441,-23.30389480856161,,,0
5,29949,1352.80712890625,710.3958740234375,563.750638509995,1352.80712890625,710.3958740234375,0,1350.6313069661458,707.6220296223959,Recorded: BS,1348.873087565104,704.6059366861979,1352.80712890625,710.3958740234375,1351.7550659179688,711.8380228678385,7.22047087667587,0.3570226783115481,67.51020151117841,-16.1220353887664,8813.709876234008,0
6,29950,1346.82861328125,707.7363891601562,924.9175344507676,1346.82861328125,707.7363891601562,0,1349.0452473958333,707.8774210611979,Recorded: BS,1350.7055257161458,707.1690470377605,1346.82861328125,707.7363891601562,1351.0512869698662,711.2520751953125,6.543356082041633,0.9157726151895003,-86.33128335135794,56.171877665199446,27669.685481628698,0
7,29951,1346.538330078125,708.8075561523438,920.7691006090026,1346.538330078125,708.8075561523438,0,1348.7246907552083,708.9799397786459,Recorded: BS,1347.4591878255208,708.1328124999999,1346.538330078125,708.8075561523438,1350.4871673583984,710.9465103149414,1.109803164155034,0.6415612458360503,-11.336931382749405,75.52824180872686,26214.665489012987,0
8,29952,1342.156005859375,706.853271484375,717.8863182341156,1342.156005859375,706.853271484375,0,1345.17431640625,707.799072265625,Recorded: BS,1348.4041341145833,710.0824584960939,1342.156005859375,706.853271484375,1349.5614827473958,710.4917060004341,4.798332431345345,1.0313772169006175,-2.277278201048717,60.39247485322878,25343.29243686342,0
9,29953,1346.0146484375,714.308837890625,308.41178821009817,1346.0146484375,714.308837890625,0,1344.9029947916667,709.9898885091146,Recorded: BS,1341.6239420572917,706.6182047526041,1346.0146484375,714.308837890625,1349.2067993164062,710.8734191894531,8.394914709734858,0.5210616996955295,-73.26778033092597,22.004649948846524,45450.42817993757,0
10,29954,1345.1768798828125,719.1137084960938,348.05056260564015,1345.1768798828125,719.1137084960938,0,1344.4491780598958,713.4252726236979,Recorded: BS,1344.6316731770835,712.1807047526042,1345.1768798828125,719.1137084960938,1348.8404430042613,711.6225363991477,4.877359704442642,0.8339025970154641,-16.836898733651115,3.4236186037080802,48500.98933062219,0
11,29955,1347.400146484375,721.2000732421875,228.79999238830715,1347.400146484375,721.2000732421875,0,1346.1972249348958,718.2075398763021,Recorded: BS,1343.9953613281248,716.8606567382811,1347.400146484375,721.2000732421875,1348.2859108664773,711.6861794211648,3.048906727888885,0.5581723085990196,57.39189586588426,-12.836322010743409,56636.84012034914,0
12,29956,1346.47119140625,721.7672119140625,235.7581326659365,1346.47119140625,721.7672119140625,0,1346.3494059244792,720.6936645507812,Recorded: BS,1347.9452718098958,722.9898071289064,1346.47119140625,721.7672119140625,1347.7331099076705,712.2189053622159,1.0883950616896256,0.7677146789833296,-37.39340481050443,-33.378333481919825,55913.67861369524,0
13,29957,1341.800048828125,720.4000854492188,371.99994694914494,1341.800048828125,720.4000854492188,0,1345.2237955729167,721.1224568684896,Recorded: BS,1346.5015869140627,723.1797892252604,1341.800048828125,720.4000854492188,1346.7527077414773,713.0048384232955,4.867094385364685,1.2565345932263,5.223348834959988,-44.794944683106145,49695.55624277738,0
14,29958,1341.0001220703125,720.5000610351562,351.9999536122905,1341.0001220703125,720.5000610351562,0,1343.0904541015625,720.8891194661459,Recorded: BS,1344.0981852213542,721.551249186198,1341.0001220703125,720.5000610351562,1345.790283203125,714.234824440696,0.8061500701779815,1.561770340038286,-13.240780142950662,-64.41729890574497,30817.852053891012,0
15,29959,1340.6341552734375,721.207275390625,374.8293306276173,1340.6341552734375,721.207275390625,0,1341.144775390625,720.7024739583334,Recorded: BS,1340.9571126302083,720.6557820638021,1340.6341552734375,721.207275390625,1345.1661155007102,715.6627585671165,0.7962938157464411,1.5583905768882123,-14.431303545089227,-66.65952276763639,29092.093917704635,0
16,29960,1345.0001220703125,722.5,482.39999079340487,1345.0001220703125,722.5,0,1342.2114664713542,721.4024454752604,Recorded: BS,1339.1990966796875,720.5158284505209,1345.0001220703125,722.5,1344.456387606534,716.7631336558949,4.553328780913882,1.3094040704747574,9.210765178905495,-36.66650776525309,32759.813897499822,0
17,29961,1344.0634765625,722.0226440429688,476.9591853165475,1344.0634765625,722.0226440429688,0,1343.2325846354167,721.9099731445312,Recorded: BS,1343.2781575520835,722.1024169921874,1344.0634765625,722.0226440429688,1344.2050115411932,718.0618840997869,1.0512723324707811,1.3228539759685807,-21.867224116508496,-1.8829772127873703,18350.628218449772,0
18,29962,1342.4307861328125,722.5538940429688,503.9999237599113,1342.4307861328125,722.5538940429688,0,1343.8314615885417,722.3588460286459,Recorded: BS,1344.2537027994792,722.4175008138021,1342.4307861328125,722.5538940429688,1343.8315984552557,719.3115511807529,1.7169463013423434,1.3042642163301994,5.68239849194323,26.22949800908089,2782.7449346287876,0
19,29963,1344.3524169921875,724.0345458984375,623.1436109588831,1344.3524169921875,724.0345458984375,0,1343.6155598958333,722.870361328125,Recorded: BS,1344.4303385416667,722.8077189127605,1344.3524169921875,724.0345458984375,1344.0312721946023,720.8734852183949,2.4259008794271364,1.5746452108742688,-23.92170977476188,36.13498016110047,2830.2968220947505,0
20,29964,1342.1900634765625,727.1121826171875,573.6587176503454,1342.1900634765625,727.1121826171875,0,1342.9910888671875,724.5668741861979,Recorded: BS,1343.3996582031248,723.3818766276041,1342.1900634765625,727.1121826171875,1343.6835826526988,722.0374256480824,3.7613322771504865,1.2147614339491446,23.916848987266757,42.16894008934157,1178.476842307935,0
21,29965,1335.9703369140625,730.7783203125,1028.6381067306502,1335.9703369140625,730.7783203125,0,1340.8376057942708,727.308349609375,Recorded: BS,1342.3666178385417,726.2633870442708,1335.9703369140625,730.7783203125,1342.8466242009943,723.0978449041194,7.219803606280389,1.3509213331847463,21.651204464779557,62.33527528572008,10406.049592132284,0
22,29966,1338.4046630859375,735.2169189453125,1206.0707021984272,1338.4046630859375,735.2169189453125,0,1338.8550211588542,731.0358072916666,Recorded: BS,1338.684122721354,730.0498250325521,1338.4046630859375,735.2169189453125,1342.0288529829545,724.3721036044034,5.062321773087976,1.5140954396284634,-5.59219948561276,82.948620625003,18701.346199971224,0
