,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
0,8742,1401.5,272.0,,1401.5,272.0,0,1401.5,272.0,ML,1401.5,272.0,1401.5,272.0,1401.5,272.0,,,,,,Int_detection
1,8743,1392.608154296875,269.6486511230469,144.81081657946925,1392.608154296875,269.6486511230469,0,1397.0540771484375,270.82432556152344,Recorded: BS,1401.5,272.0,1392.608154296875,269.6486511230469,1397.0540771484375,270.82432556152344,9.197486697426164,4.598743348713082,,,,0
2,8744,1380.9039306640625,262.98077392578125,103.84615466895048,1380.9039306640625,262.98077392578125,0,1391.6706949869792,268.2098083496094,Recorded: BS,1392.608154296875,269.6486511230469,1380.9039306640625,262.98077392578125,1391.6706949869792,268.2098083496094,13.470316891769901,5.984689110363366,11.092018969797207,,,0
3,8745,1374.429931640625,260.0099792480469,195.00000799253758,1374.429931640625,260.0099792480469,0,1382.6473388671875,264.213134765625,Recorded: BS,1386.287312825521,265.5952911376953,1374.429931640625,260.0099792480469,1387.3605041503906,266.15985107421875,7.123081101091338,4.772847145964287,-0.46810524520225116,,,0
4,8746,1367.6688232421875,256.7261047363281,260.48409961120706,1367.6688232421875,256.7261047363281,0,1374.334228515625,259.90561930338544,Recorded: BS,1373.6239827473958,260.2164611816406,1367.6688232421875,256.7261047363281,1383.42216796875,264.2731018066406,7.516409953171671,4.366957141800901,0.16171656039485344,,,0
5,8747,1357.1292724609375,248.89321899414062,126.47192643151448,1357.1292724609375,248.89321899414062,0,1366.4093424479167,255.20976765950522,Recorded: BS,1366.0211181640625,255.59810384114587,1357.1292724609375,248.89321899414062,1379.040018717448,261.7097880045573,13.131497619110766,5.076791280783361,4.7274541270248465,11.996016464634707,2840.7353722229664,0
6,8748,1351.38232421875,244.5294647216797,95.29411736759357,1351.38232421875,244.5294647216797,0,1358.726806640625,250.04959615071616,Recorded: BS,1358.4844563802085,250.513916015625,1351.38232421875,244.5294647216797,1375.0889195033483,259.25545610700334,7.215938293029056,4.651336373883343,1.522336709859736,-3.2634882615147687,3272.816916525609,0
7,8749,1342.0001220703125,241.00009155273438,147.19998581251002,1342.0001220703125,241.00009155273438,0,1350.1705729166667,244.8075917561849,Recorded: BS,1351.0442708333333,244.8894246419271,1342.0001220703125,241.00009155273438,1370.9528198242188,256.9735355377197,10.024080612196627,4.723820703648165,-2.9617121287713033,-2.8023088737362527,2806.689552254315,0
8,8750,1334.8447265625,238.862060546875,168.41379971592687,1334.8447265625,238.862060546875,0,1342.7423909505208,241.46387227376303,Recorded: BS,1341.6143391927085,239.56558736165366,1334.8447265625,238.862060546875,1366.9408094618057,254.96114942762586,7.4679891172416255,4.488421215105461,-2.2479806211057585,-0.6088072307324256,2506.37357753006,0
9,8751,1326.60009765625,236.29995727539062,136.49997586700556,1326.60009765625,236.29995727539062,0,1334.4816487630208,238.720703125,Recorded: BS,1335.3142089843748,238.12015279134116,1326.60009765625,236.29995727539062,1362.90673828125,253.09503021240235,8.63355540756669,4.444786970735055,-1.8131375433173982,-1.6721742385432308,2245.477059478061,0
10,8752,1316.5770263671875,236.61534118652344,127.3846243097214,1316.5770263671875,236.61534118652344,0,1326.0072835286458,237.25911966959634,Recorded: BS,1326.2209065755208,235.97753397623697,1316.5770263671875,236.61534118652344,1358.6949462890625,251.59687666459516,10.028031964300395,4.470308248685098,-5.244064609366973,-2.6195162053600654,2040.673403176287,0
11,8753,1307.900146484375,237.29998779296875,116.99997869886192,1307.900146484375,237.29998779296875,0,1317.0257568359375,236.7384287516276,Recorded: BS,1317.5329182942708,235.7975362141927,1307.900146484375,237.29998779296875,1350.185868696733,248.4423301003196,8.703848888651121,9.074996721678021,0.7604098838921057,-4.830984242020394,2006.2215039305327,0
12,8754,1300.25,237.75003051757812,114.99998139661511,1300.25,237.75003051757812,0,1308.2423909505208,237.22178649902344,Recorded: BS,1308.0442301432292,236.21773783365884,1300.25,237.75003051757812,1341.7896728515625,245.54245549982244,7.663372605215605,8.88286988360557,-1.287246498244267,-9.54541943610321,1360.3007714470623,0
13,8755,1296.170654296875,237.21768188476562,193.44706683165896,1296.170654296875,237.21768188476562,0,1301.4402669270833,237.42256673177084,Recorded: BS,1299.459025065104,237.70514424641928,1296.170654296875,237.21768188476562,1334.0866477272727,243.20035622336647,4.1139344224795,8.051212646938021,-2.142010513491331,-4.039197042188921,1963.2912220333524,0
14,8756,1290.7501220703125,237.75009155273438,194.9999877620503,1290.7501220703125,237.75009155273438,0,1295.7235921223958,237.57260131835938,Recorded: BS,1294.6381429036458,237.62334696451825,1290.7501220703125,237.75009155273438,1326.4793923117898,241.17673006924716,5.446616350886962,7.871810323428219,-2.0154299184790188,5.936159766880768,729.3522830832208,0
15,8757,1285.8115234375,240.74237060546875,201.73843325655616,1285.8115234375,240.74237060546875,0,1290.9107666015625,238.5700480143229,Recorded: BS,1290.0069173177083,237.7226359049479,1285.8115234375,240.74237060546875,1319.0378196022727,239.72366333007812,5.774382251414468,7.5821110081235,-3.847679971622584,8.138670080024689,747.131805363569,0
16,8758,1280.0,241.4999237060547,195.16035155851932,1280.0,241.4999237060547,0,1285.5205485026042,239.9974619547526,Recorded: BS,1286.0979410807292,239.56749471028644,1280.0,241.4999237060547,1312.0260675603693,239.05154557661578,5.860690348825741,7.043891607034925,-5.573337776295495,6.991534037801689,701.2978672805368,0
17,8759,1274.206298828125,242.5360870361328,207.71136195732834,1274.206298828125,242.5360870361328,0,1280.0059407552083,241.5927937825521,Recorded: BS,1280.130330403646,241.42487589518228,1274.206298828125,242.5360870361328,1305.0100652521307,238.87032942338422,5.885627215138956,7.018342231852204,-3.9958466754777766,8.778889984072686,647.2084949368073,0
18,8760,1268.5001220703125,242.00003051757812,167.19998000235682,1268.5001220703125,242.00003051757812,0,1274.2354736328125,242.01201375325522,Recorded: BS,1274.4913330078123,243.1881256103516,1268.5001220703125,242.00003051757812,1298.3282470703125,238.96123296564275,5.731300880470728,6.682436506909139,-2.2590010839204884,9.037317221575222,608.7063222222312,0
19,8761,1261.089111328125,240.89111328125,173.7029566993442,1261.089111328125,240.89111328125,0,1267.9318440755208,241.80907694498697,Recorded: BS,1268.4650065104167,242.43123372395834,1261.089111328125,240.89111328125,1291.6231911399148,239.1456923051314,7.493515707452953,6.707592733439218,-0.7963984574014658,7.537576988543771,721.7236850038857,0
20,8762,1254.5,239.5,171.0,1254.5,239.5,0,1261.3630777994792,240.79704793294272,Recorded: BS,1261.628214518229,241.60614013671872,1254.5,239.5,1285.0686368075285,239.43660528009588,6.734358488801687,6.5610070000881855,-0.9654727011846841,4.8317674277007985,803.1190947671203,0
21,8763,1248.6683349609375,237.6831817626953,161.58415337601764,1248.6683349609375,237.6831817626953,0,1254.7524820963542,239.35809834798178,Recorded: BS,1254.7943115234377,239.78501892089847,1248.6683349609375,237.6831817626953,1278.8951194069602,239.5336816961115,6.10812128524203,6.1742805998484815,1.6404279323988997,0.3913853049435758,667.8078712988133,0
22,8764,1243.800048828125,234.40000915527344,162.3999620797349,1243.800048828125,234.40000915527344,0,1248.9894612630208,237.19439697265625,Recorded: BS,1248.1418863932292,237.91914876302084,1243.800048828125,234.40000915527344,1273.0678378018465,239.27004727450284,5.871918957296655,5.8332421528300955,3.491257334866764,-4.67824555324135,92.01661171791794,0
23,8765,1237.0,230.5,140.0,1237.0,230.5,0,1243.1561279296875,234.19439697265625,Recorded: BS,1243.2264404296873,235.03069559733072,1237.0,230.5,1267.3178378018465,238.61095359108666,7.8390519500830464,5.7876510333225095,3.948614011409908,-6.314432049598233,87.92298771695133,0
24,8766,1231.9222412109375,225.85658264160156,124.96718543311545,1231.9222412109375,225.85658264160156,0,1237.5740966796875,230.252197265625,Recorded: BS,1237.3227945963542,231.19439697265625,1231.9222412109375,225.85658264160156,1261.4770729758523,237.57812638716265,6.880767332512951,5.931379753964265,3.489005326470309,-8.019218953254128,83.32262548978582,0
25,8767,1225.94482421875,218.93789672851562,179.22762387426337,1225.94482421875,218.93789672851562,0,1231.6223551432292,225.09815979003906,Recorded: BS,1231.9920654296875,226.30999755859375,1225.94482421875,218.93789672851562,1255.5856822620738,235.86792685768822,9.143179351977388,6.134595909512706,6.159379770759681,-5.466233426196299,272.5298632656136,0
26,8768,1221.0,213.0,144.0,1221.0,213.0,0,1226.2890218098958,219.26482645670572,Recorded: BS,1225.670613606771,219.94412231445312,1221.0,213.0,1249.6937255859375,233.34589316628197,7.727218394277019,6.409041068214097,6.985820580097906,-5.000435140242634,273.4313858513964,0
27,8769,1214.800048828125,204.0999755859375,163.99999244737592,1214.800048828125,204.0999755859375,0,1220.5816243489583,212.01262410481772,Recorded: BS,1220.9556884765623,213.43149312337238,1214.800048828125,204.0999755859375,1243.7664572975852,229.94589788263494,10.846650593825853,6.8331893937551795,6.666217871820706,-1.9868686753173423,229.79945410623068,0
28,8770,1208.169921875,196.5943603515625,123.88675644004161,1208.169921875,196.5943603515625,0,1214.6566569010417,204.56477864583334,Recorded: BS,1214.8742268880208,204.76042175292972,1208.169921875,196.5943603515625,1237.7631503018465,225.76937727494672,10.014631469057495,7.313208548341149,4.9870509804736525,-3.3322209167604755,266.9100939549217,0
29,8771,1200.3909912109375,187.41087341308594,124.20792611042816,1200.3909912109375,187.41087341308594,0,1207.7869873046875,196.03506978352866,Recorded: BS,1208.7316894531252,197.11693318684897,1200.3909912109375,187.41087341308594,1231.5714111328125,220.8067266290838,12.035289553037828,7.935082568583233,3.885551263305373,-3.7015142622946953,275.63962925422675,0
30,8772,1192.084716796875,180.67694091796875,107.01538466776128,1192.084716796875,180.67694091796875,0,1200.2152099609375,188.2273915608724,Recorded: BS,1200.9173177083333,187.50536092122397,1192.084716796875,180.67694091796875,1225.2982843572443,215.3327109596946,10.69299029694241,8.325681178802723,2.3963776308749267,-4.5888399441862315,308.6296821191816,0
31,8773,1184.0,173.0,200.0,1184.0,173.0,0,1192.1585693359375,180.36260477701822,Recorded: BS,1192.6434326171875,180.41971333821616,1184.0,173.0,1218.8891934481535,209.28725641424006,11.148904320320254,8.810446466675042,2.2192128459381437,-0.2564295303758291,756.4259765849813,0
32,8774,1174.9879150390625,170.6097869873047,171.2195309633098,1174.9879150390625,170.6097869873047,0,1183.6908772786458,174.76224263509116,Recorded: BS,1184.1019287109375,172.49781799316403,1174.9879150390625,170.6097869873047,1212.1909734552557,203.18967507102272,9.323668461995732,9.057960549174814,-1.0151135348559193,2.09487773896618,754.9801364352317,0
33,8775,1166.2501220703125,167.24998474121094,107.99998214197694,1166.2501220703125,167.24998474121094,0,1175.079345703125,170.28659057617188,Recorded: BS,1175.223185221354,169.1618804931641,1166.2501220703125,167.24998474121094,1205.1409801136363,197.08512739701703,9.36147942889336,9.325658605218576,-1.423396518618064,-0.6023886888810843,930.6074183244876,0
34,8776,1159.0001220703125,168.50001525878906,115.49998820728979,1159.0001220703125,168.50001525878906,0,1166.7460530598958,168.7865956624349,Recorded: BS,1166.4678141276042,165.8109385172526,1159.0001220703125,168.50001525878906,1198.0500821200285,191.44876514781606,7.356974669990147,9.058113145681528,-2.4088605277840056,-3.5048725102548204,877.5963682739681,0
35,8777,1153.3001708984375,171.4000244140625,92.39998744471086,1153.3001708984375,171.4000244140625,0,1159.5168050130208,169.05000813802084,Recorded: BS,1158.4127604166665,167.28660074869794,1153.3001708984375,171.4000244140625,1190.9026211825285,186.4981689453125,6.395271414289541,8.694515547937739,-3.7723271326167933,-3.9352399047129967,912.8368615035912,0
36,8778,1150.0001220703125,175.5000457763672,104.49998403194422,1150.0001220703125,175.5000457763672,0,1154.1001383463542,171.8000284830729,Recorded: BS,1152.2875569661458,169.31342061360678,1150.0001220703125,175.5000457763672,1183.9985573508523,182.5492734042081,5.26312620401259,7.953607570556537,-4.939783212652173,-5.001659544460215,903.7142876202695,0
37,8779,1147.5999755859375,181.6999969482422,81.69999115486644,1147.5999755859375,181.6999969482422,0,1150.3000895182292,176.20002237955728,Recorded: BS,1148.6834716796877,174.55004882812497,1147.5999755859375,181.6999969482422,1177.3258278586648,179.70381858132103,6.648315401670701,7.254097602389983,-6.6732502468603485,-5.499594257155634,928.1925879368033,0
38,8780,1146.0147705078125,189.3087921142578,100.58823384921197,1146.0147705078125,189.3087921142578,0,1147.8716227213542,182.16961161295572,Recorded: BS,1146.5000406901042,180.60001627604166,1146.0147705078125,189.3087921142578,1171.0726207386363,178.35916553844106,7.77217080474278,6.396146581473988,-10.959124413253848,-6.643901147102864,857.5416217772932,0
39,8781,,,,1146.0147705078125,189.3087921142578,1,1146.5431722005208,186.77252705891928,Non,1145.4431559244792,188.13920084635416,,,1165.4221524325285,177.69684115323153,,,,,,
40,8782,1133.0,198.5,120.0,1133.0,198.5,0,1141.676513671875,192.37252807617188,Recorded: BS,1145.4431559244792,188.13920084635416,1133.0,198.5,1159.2956986860795,178.70494357022372,,6.208840953875717,-16.029698846423774,-9.924897958197663,677.9668762992185,0
41,8783,1127.25,201.75,98.99998565319402,1127.25,201.75,0,1135.4215901692708,196.51959737141928,Recorded: BS,1136.8098551432292,197.97252909342447,1127.25,201.75,1153.4016335227273,180.62067621404475,6.604922406811453,6.197583054098116,-8.661348225973644,-4.890027211206573,421.87581320872266,0
42,8784,1122.0001220703125,206.0,109.99998982853958,1122.0001220703125,206.0,0,1127.4167073567708,202.08333333333334,Recorded: BS,1129.1666666666665,200.66666666666669,1122.0001220703125,206.0,1147.7652809836648,183.62067621404475,6.754533164965578,6.385019181223835,-10.018966079279632,0.16313830019682687,122.81419870488705,0
43,8785,1118.5001220703125,208.49996948242188,109.99999724638474,1118.5001220703125,208.49996948242188,0,1122.5834147135417,205.41665649414062,Recorded: BS,1119.4118245442708,207.6470692952474,1118.5001220703125,208.49996948242188,1142.6300270774148,187.0652382590554,4.301144895611016,6.183513593708991,-5.827882174275406,0.9683342565916577,119.12626833608358,0
44,8786,1117.7501220703125,210.75003051757812,125.99999265263068,1117.7501220703125,210.75003051757812,0,1119.4167887369792,208.41666666666666,Recorded: BS,1117.7501220703127,208.7499796549479,1117.7501220703125,210.75003051757812,1138.2209361683238,191.01978787508878,2.3717661482381467,5.922714353258862,-8.0367598214425,3.4318634937721537,85.18107842250662,0
45,8787,1115.5377197265625,213.632080078125,143.33958521005843,1115.5377197265625,213.632080078125,0,1117.2626546223958,210.960693359375,Recorded: BS,1116.2501627604167,211.4166768391927,1115.5377197265625,213.632080078125,1134.2698086825285,195.12270285866478,3.6333089326506394,5.696079333318601,-4.1904863409748065,4.951365430477242,114.9297018615408,0
46,8788,1114.7501220703125,213.25003051757812,89.99998916441109,1114.7501220703125,213.25003051757812,0,1116.0126546223958,212.5440470377604,Recorded: BS,1115.1085205078123,213.50472005208334,1114.7501220703125,213.25003051757812,1130.7652587890625,198.92724886807528,0.875369598994935,5.1726627855983285,-1.2706655077747182,3.074234050319502,255.6872814361902,0
47,8789,,,,1114.7501220703125,213.25003051757812,1,1115.0126546223958,213.37738037109375,Non,1114.7626546223958,214.12740071614581,,,1127.560713334517,202.3590656627308,,,,,,
48,8790,,,,1114.7501220703125,213.25003051757812,2,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1124.5743630149148,205.22725053267047,,,,,,
49,8791,,,,1114.7501220703125,213.25003051757812,3,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1121.7321222478693,207.40372675115412,,,,,,
50,8792,,,,1114.7501220703125,213.25003051757812,4,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1118.8898814808238,209.58020296963778,,,,,,
51,8793,,,,1114.7501220703125,213.25003051757812,5,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1117.230801669034,210.92111483487216,,,,,,
52,8794,,,,1114.7501220703125,213.25003051757812,6,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1116.0944491299715,211.966572154652,,,,,,
53,8795,,,,1114.7501220703125,213.25003051757812,7,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1115.4353582208807,212.6256658380682,,,,,,
54,8796,,,,1114.7501220703125,213.25003051757812,8,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1115.0944491299715,213.05748956853694,,,,,,
55,8797,,,,1114.7501220703125,213.25003051757812,9,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.8217218572443,213.28476229580966,,,,,,
56,8798,,,,1114.7501220703125,213.25003051757812,10,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
57,8799,,,,1114.7501220703125,213.25003051757812,11,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
58,8800,,,,1114.7501220703125,213.25003051757812,12,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
59,8801,,,,1114.7501220703125,213.25003051757812,13,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
60,8802,,,,1114.7501220703125,213.25003051757812,14,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
61,8803,,,,1114.7501220703125,213.25003051757812,15,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
62,8804,,,,1114.7501220703125,213.25003051757812,16,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
63,8805,,,,1114.7501220703125,213.25003051757812,17,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
64,8806,,,,1114.7501220703125,213.25003051757812,18,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
65,8807,,,,1114.7501220703125,213.25003051757812,19,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
66,8808,,,,1114.7501220703125,213.25003051757812,20,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
67,8809,,,,1114.7501220703125,213.25003051757812,21,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
68,8810,,,,1114.7501220703125,213.25003051757812,22,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
69,8811,,,,1114.7501220703125,213.25003051757812,23,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
70,8812,,,,1114.7501220703125,213.25003051757812,24,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
71,8813,,,,1114.7501220703125,213.25003051757812,25,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
72,8814,,,,1114.7501220703125,213.25003051757812,26,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
73,8815,,,,1114.7501220703125,213.25003051757812,27,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
74,8816,,,,1114.7501220703125,213.25003051757812,28,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
75,8817,,,,1114.7501220703125,213.25003051757812,29,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
76,8818,,,,1114.7501220703125,213.25003051757812,30,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
77,8819,,,,1114.7501220703125,213.25003051757812,31,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
78,8820,,,,1114.7501220703125,213.25003051757812,32,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
79,8821,,,,1114.7501220703125,213.25003051757812,33,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
80,8822,,,,1114.7501220703125,213.25003051757812,34,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
81,8823,,,,1114.7501220703125,213.25003051757812,35,1114.7501220703125,213.25003051757812,Non,1114.7626546223958,214.12740071614581,,,1114.7501220703125,213.25003051757812,,,,,,
