,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
10,4833,1090.0,898.0,,1090.0,898.0,0,1076.1946207682292,935.9362386067709,Recorded: ML,1071.555908203125,960.5391438802083,1090.0,898.0,1008.7348965731534,981.0280650745739,75.10915669476357,11.61795017419321,-32.54470991959096,,,0
11,4834,1102.0,888.0,,1102.0,888.0,0,1089.3612874348958,919.2695719401041,Recorded: ML,1098.861287434896,912.1029052734376,1102.0,888.0,1023.9621693004261,968.1644287109375,15.620499351813308,19.9334637031955,5.424468291646762,,,0
12,4835,1124.0,857.5,,1124.0,857.5,0,1105.3333333333333,881.1666666666666,Recorded: ML,1102.5279541015623,902.6029052734374,1124.0,857.5,1040.4621693004262,952.8462468927556,37.606515392947536,22.51436639603436,-2.6825235991808722,,,0
13,4836,1136.0,845.0,,1136.0,845.0,0,1120.6666666666667,863.5,Recorded: ML,1121.3053792317708,843.0637613932291,1136.0,845.0,1055.9621693004262,937.4826105291194,17.327723451163457,21.824099576249335,-1.8740049860773378,,,0
14,4837,,,,1136.0,845.0,1,1132.0,849.1666666666666,Non,1136.0000000000002,845.8333333333334,,,1071.4621693004262,922.118974165483,,,,,,
15,4838,,,,1136.0,845.0,2,1136.0,845.0,Non,1136.0000000000002,845.8333333333334,,,1083.6439874822443,909.3462468927556,,,,,,
16,4839,,,,1136.0,845.0,3,1136.0,845.0,Non,1136.0000000000002,845.8333333333334,,,1094.780351118608,897.4826105291194,,,,,,
17,4840,,,,1136.0,845.0,4,1136.0,845.0,Non,1136.0000000000002,845.8333333333334,,,1105.1439874822443,886.1644287109375,,,,,,
18,4841,1247.0,844.0,,1247.0,844.0,0,1173.0,844.6666666666666,Recorded: ML,1136.0000000000002,845.8333333333334,1247.0,844.0,1125.5985329367898,874.7553378018466,,23.421267794975744,18.369020882921944,,,0
19,4842,1299.0,852.0,,1299.0,852.0,0,1227.3333333333333,847.0,Recorded: ML,1210.0,844.3333333333333,1299.0,852.0,1147.0985329367898,866.9371559836648,52.61178575186362,22.87736800731565,9.168700502888544,,,0
20,4843,,,,1299.0,852.0,1,1281.6666666666667,849.3333333333334,Non,1281.6666666666665,849.3333333333334,,,1167.3636363636363,856.0454545454545,,,,,,
21,4844,,,,1299.0,852.0,2,1299.0,852.0,Non,1281.6666666666665,849.3333333333334,,,1186.3636363636363,851.8636363636364,,,,,,
22,4845,,,,1299.0,852.0,3,1299.0,852.0,Non,1281.6666666666665,849.3333333333334,,,1204.2727272727273,848.5909090909091,,,,,,
23,4846,,,,1299.0,852.0,4,1299.0,852.0,Non,1281.6666666666665,849.3333333333334,,,1220.1818181818182,848.0909090909091,,,,,,
24,4847,,,,1299.0,852.0,5,1299.0,852.0,Non,1281.6666666666665,849.3333333333334,,,1235.0,848.7272727272727,,,,,,
25,4848,1310.0,932.0,,1310.0,932.0,0,1302.6666666666667,878.6666666666666,Recorded: ML,1281.6666666666665,849.3333333333334,1310.0,932.0,1250.8181818181818,856.6363636363636,,17.685264912952814,24.1060071869734,,,0
26,4849,1276.0,934.0,,1276.0,934.0,0,1295.0,906.0,Recorded: ML,1306.3333333333335,905.3333333333333,1276.0,934.0,1263.5454545454545,864.7272727272727,34.058772731852805,15.081322256080087,5.879652082133507,,,0
27,4850,1235.5,933.5,,1235.5,933.5,0,1273.8333333333333,933.1666666666666,Recorded: ML,1287.3333333333333,933.3333333333334,1235.5,933.5,1272.590909090909,872.7727272727273,40.50308630215727,12.10576667447618,9.206701926331597,,,0
28,4851,,,,1235.5,933.5,1,1249.0,933.6666666666666,Non,1252.6666666666665,960.3333333333333,,,1281.6363636363637,880.8181818181819,,,,,,
29,4852,1158.0,918.0,,1158.0,918.0,0,1209.6666666666667,928.3333333333334,Recorded: ML,1252.6666666666665,960.3333333333333,1158.0,918.0,1273.5454545454545,887.5454545454545,,10.52231002510684,98.60640398341282,,,0
30,4853,1149.5,906.5,,1149.5,906.5,0,1181.0,919.3333333333334,Recorded: ML,1170.3333333333335,923.0000000000001,1149.5,906.5,1259.9545454545455,892.5,14.300349646075091,14.46583321411216,19.712940067164,,,0
31,4854,1145.0,901.0,,1145.0,901.0,0,1150.8333333333333,908.5,Recorded: ML,1152.3333333333333,910.3333333333334,1145.0,901.0,1245.9545454545455,896.9545454545455,7.106335201775948,14.69159539351026,2.379126543950131,,,0
32,4855,1145.0,900.0,,1145.0,900.0,0,1146.5,902.5,Recorded: ML,1120.6666666666665,897.6666666666666,1145.0,900.0,1231.9545454545455,901.3181818181819,1.0,14.664287310130337,0.33847811108365594,,,0
33,4856,1147.0,900.0,,1147.0,900.0,0,1145.6666666666667,900.3333333333334,Recorded: ML,1142.1666666666667,896.5,1147.0,900.0,1218.1363636363637,905.6818181818181,2.0,14.490806432851747,-0.21392226487593372,,,0
34,4857,1147.5,901.5,,1147.5,901.5,0,1146.5,900.5,Recorded: ML,1144.8333333333335,898.1666666666667,1147.5,901.5,1204.3636363636363,910.1818181818181,1.5811388300841898,14.4892379554251,-0.5683381703403504,,,0
35,4858,1149.5,903.5,,1149.5,903.5,0,1148.0,901.6666666666666,Recorded: ML,1147.3333333333333,900.6666666666666,1149.5,903.5,1190.7727272727273,914.8636363636364,2.8284271247461903,14.374708045903299,-0.9139809765429333,,,0
36,4859,1149.5,906.5,,1149.5,906.5,0,1148.8333333333333,903.8333333333334,Recorded: ML,1149.5,902.8333333333333,1149.5,906.5,1176.1818181818182,912.5454545454545,3.0,14.773916036086037,28.03550047132118,,,0
37,4860,1148.0,910.0,,1148.0,910.0,0,1149.0,906.6666666666666,Recorded: ML,1149.6666666666665,906.0000000000001,1148.0,910.0,1164.5454545454545,910.3636363636364,3.8078865529319543,11.839142251708969,1.592042325439453,,,0
38,4861,1133.5,917.0,,1133.5,917.0,0,1143.6666666666667,911.1666666666666,Recorded: ML,1149.1666666666667,909.4999999999999,1133.5,917.0,1155.2727272727273,908.8636363636364,16.101242188104617,9.393267326887901,-1.4308191987960164,,,0
39,4862,1109.5,918.5,,1109.5,918.5,0,1130.3333333333333,915.1666666666666,Recorded: ML,1138.3333333333335,915.6666666666666,1109.5,918.5,1143.8181818181818,907.5,24.046829312822098,11.535428717758187,-2.399861502919962,,,0
40,4863,1130.5001220703125,906.0001220703125,333.49995613170904,1130.5001220703125,906.0001220703125,0,1124.5000406901042,913.8333740234375,Recorded: BS,1116.9999999999998,919.1666666666666,1130.5001220703125,906.0001220703125,1141.318192915483,906.409102006392,24.438741277429056,2.7276368794388492,16.785611206100118,,,0
41,4864,1131.78271484375,905.8068237304688,434.7310716851898,1131.78271484375,905.8068237304688,0,1123.9276123046875,910.1023152669271,Recorded: BS,1118.6667480468752,912.5000813802084,1131.78271484375,905.8068237304688,1139.7075306285512,906.3460859818892,1.2970768946598532,1.6118945442827106,-21.33407159670892,,,0
42,4865,1133.731689453125,901.5853271484375,477.31724625988863,1133.731689453125,901.5853271484375,0,1132.0048421223958,904.4640909830729,Recorded: BS,1123.3551839192708,906.3712565104167,1133.731689453125,901.5853271484375,1138.6831387606535,906.3992975408381,4.649681217039504,1.0257729617321791,-5.214044286313611,,,0
43,4866,1133.629638671875,901.1023559570312,456.70993468968663,1133.629638671875,901.1023559570312,0,1133.0480143229167,902.8315022786459,Recorded: BS,1140.082071940104,898.8258666992186,1133.629638671875,901.1023559570312,1137.6494695490057,906.49951171875,0.49363502072088433,1.0385157295693843,-2.563986523890248,,,0
44,4867,1129.821533203125,905.8680419921875,310.66912225608394,1129.821533203125,905.8680419921875,0,1132.394287109375,902.8519083658854,Recorded: BS,1134.0911865234377,901.1989135742189,1129.821533203125,905.8680419921875,1136.0877907492898,907.0329700816761,6.100281194076791,1.650278309394571,-13.322285245517266,-2.3682804746753265,4542.594290713008,0
45,4868,1115.2933349609375,899.3137817382812,1358.7897756644816,1115.2933349609375,899.3137817382812,0,1126.2481689453125,902.0947265625,Recorded: BS,1131.7405598958333,902.8723144531249,1115.2933349609375,899.3137817382812,1133.159912109375,906.8342229669744,15.938220466546294,2.9346164563144073,22.74313521279111,135.24731250875257,77433.47303407395,0
46,4869,1120.0001220703125,909.0000610351562,1175.9998936609772,1120.0001220703125,909.0000610351562,0,1121.7049967447917,904.727294921875,Recorded: BS,1120.10205078125,901.3375447591146,1120.0001220703125,909.0000610351562,1130.478105024858,907.334228515625,10.769301347350622,2.7280203055048915,-14.444501312848539,150.32032487652089,67886.1863271798,0
47,4870,1128.79052734375,906.1500244140625,1345.9972048621858,1128.79052734375,906.1500244140625,0,1121.361328125,904.8212890625,Recorded: BS,1117.161824544271,907.35986328125,1128.79052734375,906.1500244140625,1128.5954256924715,907.302412553267,9.240883811240854,1.8829481469376677,11.529334365938563,158.24049555681495,60059.06862413473,0
48,4871,1154.5,904.5,,1154.5,904.5,0,1134.4302164713542,906.5500284830729,Recorded: ML [BS: Out of Range],1121.0176595052083,904.915283203125,1154.5,904.5,1129.1863347833807,906.802412553267,25.76236722099638,0.7740630166331287,138.79547529674306,158.24049555681495,60059.06862413473,0
49,4872,1165.5,905.5,,1165.5,905.5,0,1149.5968424479167,905.3833414713541,Recorded: ML,1147.4991048177085,908.2787679036458,1165.5,905.5,1132.0954256924715,905.7569580078125,11.045361017187261,3.0912432974397235,20.469189632475068,158.24049555681495,60059.06862413473,0
50,4873,,,,1165.5,905.5,1,1161.8333333333333,905.1666666666666,Non,1164.7634684244792,904.2166544596354,,,1137.1863347833807,904.5751398259944,,,,,,
51,4874,,,,1165.5,905.5,2,1165.5,905.5,Non,1164.7634684244792,904.2166544596354,,,1140.3681418678977,904.5296741832386,,,,,,
52,4875,,,,1165.5,905.5,3,1165.5,905.5,Non,1164.7634684244792,904.2166544596354,,,1143.433349609375,904.5017811168324,,,,,,
53,4876,1167.5,909.5,,1167.5,909.5,0,1166.1666666666667,906.8333333333334,Recorded: ML,1164.7634684244792,904.2166544596354,1167.5,909.5,1146.5031960227273,905.2212968306108,,3.1530397815355413,13.712343850983801,292.3194365814802,79545.01895338805,0
54,4877,1163.0,905.5,,1163.0,905.5,0,1165.3333333333333,906.8333333333334,Recorded: ML,1166.8333333333335,908.1666666666667,1163.0,905.5,1149.1732288707387,905.6210826526989,6.020797289396148,2.699797050336008,-4.675299284553803,,,0
55,4878,1157.5,903.5,,1157.5,903.5,0,1162.6666666666667,906.1666666666666,Recorded: ML,1164.4999999999998,906.8333333333334,1157.5,903.5,1151.689453125,905.4058061079545,5.852349955359813,2.525416498015666,-13.40572803777065,,,0
56,4879,1157.5,904.0,,1157.5,904.0,0,1159.3333333333333,904.3333333333334,Recorded: ML,1160.0000000000002,905.4999999999999,1157.5,904.0,1155.5264226740057,905.831825949929,0.5,3.8605476587853844,11.225672089093495,,,0
57,4880,1159.5,902.5,,1159.5,902.5,0,1158.1666666666667,903.3333333333334,Recorded: ML,1155.9999999999998,902.5000000000001,1159.5,902.5,1159.1173206676137,905.2409113103694,2.5,3.6391933875164995,-15.680403942768786,,,0
58,4881,1162.0,902.0,,1162.0,902.0,0,1159.6666666666667,902.8333333333334,Recorded: ML,1157.0000000000002,902.3333333333334,1162.0,902.0,1162.1363636363637,904.8636363636364,2.5495097567963922,3.042524746422155,2.22174010612964,,,0
59,4882,1166.0,901.5,,1166.0,901.5,0,1162.5,902.0,Recorded: ML,1161.1666666666667,902.3333333333334,1166.0,901.5,1163.1818181818182,904.5909090909091,4.031128874149275,1.0804422112731105,-7.497827624180027,,,0
60,4883,1165.5,901.5,,1165.5,901.5,0,1164.5,901.6666666666666,Recorded: ML,1165.3333333333333,901.1666666666666,1165.5,901.5,1163.1818181818182,904.2272727272727,0.5,0.36363636363637397,-75.37912601136885,,,0
61,4884,1164.5,902.0,,1164.5,902.0,0,1165.3333333333333,901.6666666666666,Recorded: ML,1166.5,901.3333333333333,1164.5,902.0,1163.090909090909,903.9090909090909,1.118033988749895,0.33091408587647664,-15.945395900944485,,,0
62,4885,1160.5,901.5,,1160.5,901.5,0,1163.5,901.6666666666666,Recorded: ML,1166.1666666666665,901.6666666666666,1160.5,901.5,1162.6363636363637,903.5454545454545,4.031128874149275,0.5821022034028475,-35.39479584495319,,,0
63,4886,1135.0379638671875,906.6185302734375,1750.124017019698,1135.0379638671875,906.6185302734375,0,1153.3459879557292,903.3728434244791,Recorded: BS,1161.6666666666667,901.6666666666666,1135.0379638671875,906.6185302734375,1159.8670876242898,903.647139115767,25.971419602877805,2.771142252373206,-40.762697392956284,,,0
64,4887,1136.462158203125,905.9291381835938,1686.4111358228547,1136.462158203125,905.9291381835938,0,1144.0000406901042,904.6825561523438,Recorded: BS,1143.1919759114585,905.0790201822916,1136.462158203125,905.9291381835938,1157.0454656427557,903.3225153142756,1.5822739838775046,2.840234359902475,8.665836615358732,,,0
65,4888,1135.3486328125,906.2919311523438,1796.9839175418892,1135.3486328125,906.2919311523438,0,1135.6162516276042,906.2798665364584,Recorded: BS,1134.6540934244792,905.9922688802084,1135.3486328125,906.2919311523438,1154.5317049893465,903.3945090553977,1.1711351475132994,2.5147913872504786,-8.203441869665719,,,0
66,4889,1122.2957763671875,910.7316284179688,605.6498571855991,1122.2957763671875,910.7316284179688,0,1131.3688557942708,907.6508992513021,Recorded: BS,1127.2324625651042,907.877176920573,1122.2957763671875,910.7316284179688,1151.3313210227273,904.0519298206676,13.787239505874052,3.267209757025348,-9.967687405619227,,,0
67,4890,1123.166015625,912.7188720703125,722.558505637935,1123.166015625,912.7188720703125,0,1126.9368082682292,909.9141438802084,Recorded: BS,1127.1214599609373,909.0219319661459,1123.166015625,912.7188720703125,1148.210049715909,904.8445545543324,2.169436263091999,3.2203398173459874,-2.6404870343315183,-313.5892301400783,86066.9806636114,0
68,4891,1121.2000732421875,917.8999633789062,1421.200046129059,1121.2000732421875,917.8999633789062,0,1122.2206217447917,913.7834879557291,Recorded: BS,1122.5047607421877,912.1773885091146,1121.2000732421875,917.8999633789062,1144.7282381924715,906.244551225142,5.541537386007983,3.752732626103305,-7.655827626452895,-163.64319443897847,159159.53686263636,0
69,4892,1114.85546875,919.020751953125,1926.1497289247636,1114.85546875,919.020751953125,0,1119.7405192057292,916.5465291341146,Recorded: BS,1117.5044352213542,917.6528320312499,1114.85546875,919.020751953125,1140.4423717151988,907.7918923117898,6.442838907685424,4.556634273171213,2.053219410803627,-38.45608769915534,240901.20479389312,0
70,4893,1113.9237060546875,921.78466796875,1876.696313744993,1113.9237060546875,921.78466796875,0,1116.6597493489583,919.5684611002604,Recorded: BS,1117.2604166666667,919.3095703125001,1113.9237060546875,921.78466796875,1135.708163174716,909.6359530362216,2.9167470685344643,5.080678149634375,-1.4305454993351079,12.788762819052964,238361.9185933084,0
71,4894,1112.7449951171875,923.7214965820312,1977.4900100408122,1112.7449951171875,923.7214965820312,0,1113.8413899739583,921.5089721679688,Recorded: BS,1113.5789794921873,922.5903930664061,1112.7449951171875,923.7214965820312,1130.9122536399148,911.6560890891335,2.267303365543989,5.204007872618164,-1.5600074117664144,42.57002195933466,225673.84713152805,0
72,4895,1161.5,885.0,,1161.5,885.0,0,1129.3895670572917,910.1687215169271,Recorded: ML,1111.0230305989583,923.4494832356771,1161.5,885.0,1130.6395263671875,910.110634543679,62.2607805819629,1.5693342274210529,102.83385015842163,42.57002195933466,225673.84713152805,0
73,4896,1154.5,891.0,,1154.5,891.0,0,1142.9149983723958,899.9071655273438,Recorded: ML,1144.9377441406252,898.8284708658855,1154.5,891.0,1130.094071821733,909.1560890891335,9.219544457292887,1.0993987838589085,-19.736901495498426,84.47922924106955,223146.3990607593,0
74,4897,1150.0,903.0,,1150.0,903.0,0,1155.3333333333333,893.0,Recorded: ML,1156.4404296874998,889.6456095377604,1150.0,903.0,1131.454256924716,908.8271317915483,12.816005617976296,1.3993985915426141,106.14910397711328,153.11437192508538,198495.06233437682,0
75,4898,1149.0,906.5,,1149.0,906.5,0,1151.1666666666667,900.1666666666666,Recorded: ML,1167.7516682942708,886.0928344726562,1149.0,906.5,1132.5940607244318,908.8790283203125,3.640054944640259,1.1409846412394309,16.20271711591477,309.3303963255125,41772.99054974554,0
76,4899,,,,1149.0,906.5,1,1149.3333333333333,905.3333333333334,Non,1147.0000000000002,907.3333333333333,,,1133.8350941051137,908.8979436700994,,,,,,
77,4900,1118.5,919.0,,1118.5,919.0,0,1138.8333333333333,910.6666666666666,Recorded: ML,1147.0000000000002,907.3333333333333,1118.5,919.0,1133.4900235262785,909.6496138139205,,0.8270923222287521,113.7853091469433,161.9416476555489,16415.52780997385,0
78,4901,1095.5,925.0,,1095.5,925.0,0,1121.0,916.8333333333334,Recorded: ML [BS: Out of Range],1128.3333333333333,915.9999999999999,1095.5,925.0,1130.974931196733,910.7660799893466,23.769728648009426,2.7517605540833725,41.40472596611579,,,0
79,4902,1086.0,930.0,,1086.0,930.0,0,1100.0,924.6666666666666,Recorded: ML [BS: Out of Range],1103.1666666666667,923.0000000000001,1086.0,930.0,1127.7749245383523,911.8660833185369,10.735455276791944,3.3837922421317104,4.966327968197748,,,0
80,4903,,,,1086.0,930.0,1,1089.1666666666667,928.3333333333334,Non,1079.0,932.4999999999999,,,1125.151700106534,912.8641967773438,,,,,,
81,4904,,,,1086.0,930.0,2,1086.0,930.0,Non,1079.0,932.4999999999999,,,1122.6131813742898,913.611045143821,,,,,,
82,4905,,,,1086.0,930.0,3,1086.0,930.0,Non,1079.0,932.4999999999999,,,1120.1818181818182,914.1818181818181,,,,,,
83,4906,1068.93115234375,969.67236328125,239.79312648233463,1068.93115234375,969.67236328125,0,1080.3103841145833,943.22412109375,Recorded: BS,1079.0,932.4999999999999,1068.93115234375,969.67236328125,1111.7664683948863,921.8793057528409,,11.40479841744105,-29.237823084752723,,,0
84,4907,1070.9482421875,971.8792724609375,244.17242029621775,1070.9482421875,971.8792724609375,0,1075.2931315104167,957.1838785807291,Recorded: BS,1074.6207682291665,956.4482421875,1070.9482421875,971.8792724609375,1104.1708540482955,929.2319668856534,2.9898326985215,10.571422942825958,-1.6198235571512583,,,0
85,4908,1068.7991943359375,973.791015625,110.0819586238822,1068.7991943359375,973.791015625,0,1069.5595296223958,971.7808837890625,Recorded: BS,1070.2758789062502,971.1436360677083,1068.7991943359375,973.791015625,1096.7889626242898,935.6675137606534,2.876311630134172,9.793292836228876,2.9868784083925166,,,0
86,4909,1069.75,975.75,134.99997160832572,1069.75,975.75,0,1069.8324788411458,973.8067626953125,Recorded: BS,1063.8259277343748,986.3778889973959,1069.75,975.75,1089.5844171697443,941.962968306108,2.17753328156138,9.56756098180186,-0.06553507687858233,,,0
87,4910,1070.0,973.5,144.0,1070.0,973.5,0,1069.5163981119792,974.3470052083334,Recorded: BS,1070.1054280598958,975.8326416015625,1070.0,973.5,1082.4025989879262,948.053877397017,2.2638462845343543,9.416883027329682,0.8461951103186728,-30.075870165256145,1342.3970410520726,0
88,4911,1070.0,972.5,126.0,1070.0,972.5,0,1069.9166666666667,973.9166666666666,Recorded: BS,1069.2003173828127,974.8872477213542,1070.0,972.5,1077.9935080788352,952.9175137606534,1.0,6.564681357256792,-7.505050769086947,-24.130425151882378,1256.129875793036,0
89,4912,1070.0,973.5,98.0,1070.0,973.5,0,1070.0,973.1666666666666,Recorded: BS,1070.3169352213542,973.4863281249999,1070.0,973.5,1075.6753262606535,957.3266046697444,1.0,4.981370251926402,-14.45943924322789,-22.421649237975775,1096.1488515060607,0
90,4913,1070.2501220703125,974.25,78.0000172234868,1070.2501220703125,974.25,0,1070.0833740234375,973.4166666666666,Recorded: BS,1070.0833333333333,972.4166666666666,1070.2501220703125,974.25,1074.2435191761363,961.3493319424716,0.7906080255457891,4.269942182046189,-8.14204890054213,-21.507853735392803,967.897978383482,1
