,nframe,x0,y0,area,x,y,occlusion,sx,sy,method,px,py,x0i,y0i,sx11,sy11,speed,speeds,angle,delta_area,mse_area,state
0,8704,942.0,513.5,,942.0,513.5,0,942.0,513.5,ML,942.0,513.5,942.0,513.5,942.0,513.5,,,,,,Int_detection
1,8705,939.0,515.0,,939.0,515.0,0,940.5,514.25,Recorded: ML,942.0,513.5,939.0,515.0,940.5,514.25,3.3541019662496847,1.6770509831248424,,,,0
2,8706,942.0,515.5,,942.0,515.5,0,941.0,514.6666666666666,Recorded: ML [BS: Out of Range],939.0,515.0,942.0,515.5,941.0,514.6666666666666,3.0413812651491097,0.6508541396588636,-113.62937773065937,,,0
3,8707,950.5,515.0,,950.5,515.0,0,943.8333333333334,515.1666666666666,Recorded: ML [BS: Out of Range],941.5,515.0833333333333,950.5,515.0,943.375,514.75,8.514693182963201,2.3764615385998678,-37.79601727924058,,,0
4,8708,961.0,515.5,,961.0,515.5,0,951.1666666666666,515.3333333333334,Recorded: ML,946.6666666666667,515.6666666666666,961.0,515.5,946.9,514.9,10.51189802081432,3.5281900459016993,0.4270944337877258,,,0
5,8709,963.5,516.5,,963.5,516.5,0,958.3333333333334,515.6666666666666,Recorded: ML,958.4999999999999,515.5000000000001,963.5,516.5,949.6666666666666,515.1666666666666,2.692582403567252,2.779488362191046,3.068829611168287,,,0
6,8710,964.0,517.5,,964.0,517.5,0,962.8333333333334,516.5,Recorded: ML,965.5000000000001,515.9999999999999,964.0,517.5,951.7142857142857,515.5,1.118033988749895,2.0745734200754207,3.740634887586267,,,0
7,8711,950.5,517.0,,950.5,517.0,0,959.3333333333334,517.0,Recorded: ML,967.3333333333334,517.3333333333334,950.5,517.0,951.5625,515.6875,13.509256086106296,0.24123671582329606,119.74488129693215,,,0
8,8712,939.5,519.0,,939.5,519.0,0,951.3333333333334,517.8333333333334,Recorded: ML,955.8333333333334,517.5,939.5,519.0,950.2222222222222,516.0555555555555,11.180339887498949,1.3898954685804157,35.65345654308275,,,0
9,8713,934.5,517.0,,934.5,517.0,0,941.5,517.6666666666666,Recorded: ML,943.3333333333334,518.6666666666667,934.5,517.0,948.65,516.15,5.385164807134504,1.575056338400539,11.91788442205588,,,0
10,8714,924.5,510.5,,924.5,510.5,0,932.8333333333334,515.5,Recorded: ML,931.6666666666666,517.4999999999999,924.5,510.5,946.4545454545455,515.6363636363636,11.926860441876563,2.2547378950127035,16.605432600508106,,,0
11,8715,,,,924.5,510.5,1,927.8333333333334,512.6666666666666,Non,924.1666666666667,513.3333333333334,,,944.8636363636364,515.3636363636364,,,,,,
12,8716,891.0,484.0,,891.0,484.0,0,913.3333333333334,501.6666666666667,Recorded: ML,924.1666666666667,513.3333333333334,891.0,484.0,940.5,512.5454545454545,,5.194561682604274,23.12814339903272,,,0
13,8717,,,,891.0,484.0,1,902.1666666666666,492.8333333333333,Non,898.8333333333334,490.66666666666674,,,935.8636363636364,509.6818181818182,,,,,,
14,8718,,,,891.0,484.0,2,891.0,484.0,Non,898.8333333333334,490.66666666666674,,,930.4545454545455,506.8636363636364,,,,,,
15,8719,847.5,444.5,,847.5,444.5,0,876.5,470.8333333333333,Recorded: ML,898.8333333333334,490.66666666666674,847.5,444.5,920.1363636363636,500.40909090909093,,12.170703885061542,4.508173190640512,,,0
16,8720,839.0,443.0,,839.0,443.0,0,859.1666666666666,457.1666666666667,Recorded: ML,862.0,457.66666666666663,839.0,443.0,908.8181818181819,493.72727272727275,8.631338250816034,13.143360829114302,-1.4721013460828554,,,0
17,8721,827.0,439.5,,827.0,439.5,0,837.8333333333334,442.3333333333333,Recorded: ML,841.8333333333333,443.50000000000006,827.0,439.5,896.3636363636364,486.6363636363636,12.5,14.331667530852002,-0.9012414871778731,,,0
18,8722,810.0,439.5,,810.0,439.5,0,825.3333333333334,440.6666666666667,Recorded: ML,816.5000000000001,427.49999999999994,810.0,439.5,883.5909090909091,479.59090909090907,17.0,14.587014490139403,-0.7735315359873263,,,0
19,8723,785.5,440.5,,785.5,440.5,0,807.5,439.8333333333333,Recorded: ML,812.8333333333334,439.00000000000006,785.5,440.5,869.5909090909091,472.45454545454544,24.520399670478458,15.713932860694458,-1.8714210928561805,,,0
20,8724,774.5,446.5,,774.5,446.5,0,790.0,442.1666666666667,Recorded: ML,789.6666666666666,438.99999999999994,774.5,446.5,855.0454545454545,466.04545454545456,12.529964086141668,15.894863768364853,-3.2302810198400937,,,0
21,8725,751.03662109375,457.3293151855469,397.9756326042698,751.03662109375,457.3293151855469,0,770.3455403645834,448.1097717285156,Recorded: BS,772.5,444.50000000000006,751.03662109375,457.3293151855469,839.2760564630681,461.2117559259588,25.841908154897805,16.49359142894252,-6.737931197305215,,,0
22,8726,714.96923828125,463.9461975097656,494.1230250599183,714.96923828125,463.9461975097656,0,746.8352864583334,455.9251708984375,Recorded: BS,750.6910807291667,454.05287679036456,714.96923828125,463.9461975097656,820.2278053977273,456.97959206321025,36.66932280034605,19.512741468317945,-4.5149883742198025,,,0
23,8727,698.5,460.5,,698.5,460.5,0,721.501953125,460.5918375651042,Recorded: ML [BS: Out of Range],723.3250325520834,463.7405700683594,698.5,460.5,802.7278053977273,454.84322842684657,16.825934947006814,17.629919159961485,-5.566459068834334,,,0
24,8728,,,,698.5,460.5,1,703.98974609375,461.6487325032552,Non,696.1686197916666,465.25850423177087,,,785.2278053977273,452.70686479048294,,,,,,
25,8729,,,,698.5,460.5,2,698.5,460.5,Non,696.1686197916666,465.25850423177087,,,767.7278053977273,450.5705011541193,,,,,,
26,8730,,,,698.5,460.5,3,698.5,460.5,Non,696.1686197916666,465.25850423177087,,,754.1823508522727,452.02504660866475,,,,,,
27,8731,,,,698.5,460.5,4,698.5,460.5,Non,696.1686197916666,465.25850423177087,,,741.4096235795455,453.6159556995739,,,,,,
28,8732,,,,698.5,460.5,5,698.5,460.5,Non,696.1686197916666,465.25850423177087,,,729.7278053977273,455.52504660866475,,,,,,
29,8733,,,,698.5,460.5,6,698.5,460.5,Non,696.1686197916666,465.25850423177087,,,719.5914417613636,457.4341375177557,,,,,,
30,8734,,,,698.5,460.5,7,698.5,460.5,Non,696.1686197916666,465.25850423177087,,,711.6823508522727,459.2523193359375,,,,,,
31,8735,,,,698.5,460.5,8,698.5,460.5,Non,696.1686197916666,465.25850423177087,,,704.7732599431819,460.52504660866475,,,,,,
32,8736,,,,698.5,460.5,9,698.5,460.5,Non,696.1686197916666,465.25850423177087,,,699.9972034801136,460.81329068270594,,,,,,
33,8737,701.0,428.5,126.0,701.0,428.5,0,699.3333333333334,449.8333333333333,Recorded: BS,696.1686197916666,465.25850423177087,701.0,428.5,698.7272727272727,457.59090909090907,,3.463591667642472,71.94447149645305,,,0
34,8738,699.6162719726562,429.0047607421875,130.03821752196927,699.6162719726562,429.0047607421875,0,699.7054239908854,439.3349202473958,Recorded: BS,700.1666666666667,439.16666666666663,699.6162719726562,429.0047607421875,698.8287519975142,454.72770552201706,1.4729177371836832,2.865001347155819,23.539107961175937,,,0
35,8739,699.5384521484375,428.3077697753906,159.9999900853254,699.5384521484375,428.3077697753906,0,700.0515747070312,428.6041768391927,Recorded: BS,700.0775146484374,428.8365071614583,699.5384521484375,428.3077697753906,698.9231567382812,451.8011391379616,0.7013218468277455,2.92808863516161,-0.18226153981699178,,,0
